지역,일시,발전량,년,월,평균 기온,평균 이슬점온도,평균 상대습도,가조시간,합계 일조 시간,일강수량,평균 풍속,계절,실효습도
강원도,2019-09-13,1297375.777,2019,9,19.585714285714285,15.007142857142856,77.59285714285714,12.564285714285717,9.178571428571429,0.0,1.1857142857142855,가을,67.69706464285714
강원도,2019-09-24,1225496.336,2019,9,16.32857142857143,11.671428571428573,77.17857142857143,12.1,8.9,0.0,1.092857142857143,가을,65.49364992857141
강원도,2019-09-25,922090.515,2019,9,17.42142857142857,13.95,81.88571428571427,12.1,6.8,0.0,0.95,가을,66.65022278571429
강원도,2019-09-26,844102.57,2019,9,18.785714285714285,14.8,79.90714285714286,12.0,5.95,0.0,0.8428571428571429,가을,66.33323035714285
강원도,2019-09-27,879401.91,2019,9,18.842857142857145,14.62857142857143,78.88571428571429,12.0,5.107142857142857,0.0,0.8428571428571429,가을,65.85100628571429
강원도,2019-09-28,959040.711,2019,9,20.37857142857143,17.021428571428572,82.70714285714287,11.957142857142856,7.364285714285714,0.0,0.8857142857142858,가을,67.10970535714286
강원도,2019-09-29,1127900.949,2019,9,19.9,15.3,77.87142857142858,11.9,8.25,0.0,1.0,가을,66.44680157142858
강원도,2019-09-30,1157819.805,2019,9,19.178571428571427,14.55,77.59285714285714,11.9,9.007142857142856,0.0,0.9428571428571428,가을,65.66185864285714
강원도,2019-10-01,640282.432,2019,10,19.835714285714285,16.978571428571428,85.04285714285713,11.8,3.735714285714285,0.0,0.7214285714285714,가을,67.44716014285714
강원도,2019-10-20,1031564.627,2019,10,13.564285714285717,9.207142857142856,78.07142857142857,11.1,7.5928571428571425,0.0,1.0214285714285716,가을,65.27679107142858
강원도,2020-05-21,1697228.838,2020,5,13.314285714285717,7.942857142857143,72.87142857142858,14.371428571428572,9.507142857142856,0.0,1.407142857142857,봄,65.48868407142857
강원도,2020-07-21,1789721.56,2020,7,24.50714285714286,19.24285714285714,74.46428571428571,14.392857142857142,8.835714285714285,0.0,1.2714285714285716,여름,65.7233327142857
강원도,2020-08-12,1257933.338,2020,8,26.27857142857143,22.65,82.02857142857144,13.714285714285714,6.707142857142857,0.0,1.0857142857142856,여름,73.29793392857142
강원도,2020-08-17,1434284.8320000002,2020,8,26.95,22.61428571428572,78.89285714285714,13.55714285714286,7.364285714285714,0.0,1.4,여름,66.93996514285715
강원도,2020-08-18,1761479.053,2020,8,26.90714285714285,22.207142857142856,77.72857142857143,13.507142857142856,10.30714285714286,0.0,1.3,여름,66.09100542857144
강원도,2020-08-24,1454281.17,2020,8,24.85,21.185714285714287,81.80714285714285,13.3,8.442857142857143,0.0,1.0714285714285714,여름,70.37181235714286
강원도,2020-08-25,1691547.329,2020,8,27.40714285714285,22.514285714285712,77.14999999999999,13.271428571428572,9.95,0.0,1.3214285714285714,여름,68.3064015
강원도,2020-09-14,1314252.566,2020,9,19.342857142857145,15.94285714285714,82.60714285714286,12.5,7.371428571428572,0.0,1.0142857142857142,가을,70.17908335714287
강원도,2020-09-15,1429957.928,2020,9,20.15714285714285,16.95,83.45,12.428571428571429,7.528571428571429,0.0,1.0214285714285716,가을,70.14864750000001
강원도,2020-09-17,571019.829,2020,9,19.321428571428573,15.485714285714286,80.28571428571429,12.4,0.9642857142857144,0.0,1.407142857142857,가을,69.7116747857143
강원도,2020-09-28,1701162.37,2020,9,15.87857142857143,11.771428571428572,79.59285714285714,11.9,9.142857142857142,0.0,1.0357142857142858,가을,67.05291514285715
강원도,2020-09-29,1340487.577,2020,9,16.15,12.028571428571428,79.18571428571428,11.9,6.828571428571428,0.0,0.9071428571428573,가을,66.57479978571429
강원도,2020-10-13,1190422.736,2020,10,12.0,8.035714285714286,79.12857142857142,11.3,6.328571428571428,0.0,1.2571428571428571,가을,65.18981292857143
강원도,2021-01-25,1180760.751,2021,1,3.142857142857143,-0.2357142857142857,80.97857142857143,10.114285714285714,7.128571428571428,0.0,0.9357142857142856,겨울,67.93902342857143
강원도,2021-05-18,2314148.779,2021,5,16.02857142857143,12.064285714285717,80.13571428571429,14.285714285714286,7.564285714285714,0.0,1.1214285714285714,봄,72.13927778571428
강원도,2021-06-19,2702861.098,2021,6,21.12142857142857,15.407142857142857,72.77142857142857,14.771428571428572,11.071428571428571,0.0,1.4357142857142855,여름,65.69162957142856
강원도,2021-07-02,1746709.412,2021,7,22.414285714285715,18.11428571428572,78.47857142857143,14.721428571428572,5.414285714285714,0.0,1.4785714285714284,여름,67.26917292857144
강원도,2021-07-12,2302981.842,2021,7,25.942857142857143,21.664285714285715,79.00714285714285,14.585714285714284,9.735714285714286,0.0,1.092857142857143,여름,69.13288735714285
강원도,2021-07-14,2193020.311,2021,7,26.914285714285715,22.978571428571428,81.11428571428571,14.55,7.207142857142856,0.0,1.0785714285714283,여름,68.18394771428572
강원도,2021-07-21,2505706.403,2021,7,26.635714285714283,21.85,77.63571428571429,14.4,10.478571428571428,0.0,1.092857142857143,여름,66.3322842857143
강원도,2021-08-04,2117750.661,2021,8,27.62857142857143,22.6,76.28571428571429,14.0,8.792857142857143,0.0,1.2785714285714285,여름,68.0348847857143
강원도,2021-08-16,1984805.103,2021,8,22.57857142857143,17.664285714285715,75.90714285714286,13.6,6.621428571428572,0.0,1.364285714285714,여름,65.30165035714286
강원도,2021-08-28,1794051.421,2021,8,22.5,17.5,75.64285714285714,13.171428571428567,5.7,0.0,1.35,여름,69.71354014285714
강원도,2021-08-30,1501797.216,2021,8,21.978571428571428,17.692857142857143,78.63571428571429,13.1,3.7714285714285714,0.0,1.0214285714285716,여름,66.5408187857143
강원도,2021-09-09,2166941.385,2021,9,21.12142857142857,17.557142857142857,82.14285714285714,12.7,8.0,0.0,1.0214285714285716,가을,70.18155214285714
강원도,2021-09-10,1813325.873,2021,9,21.11428571428572,17.47142857142857,81.48571428571428,12.657142857142857,6.785714285714286,0.0,1.0214285714285716,가을,69.65797028571428
강원도,2021-09-11,2318234.228,2021,9,21.90714285714285,16.95,76.10714285714286,12.6,9.0,0.0,1.1642857142857144,가을,67.74343885714286
강원도,2021-09-12,2222357.107,2021,9,21.35,16.607142857142858,76.63571428571429,12.6,8.114285714285716,0.0,1.15,가을,65.60383928571429
강원도,2021-09-19,1631952.742,2021,9,19.678571428571427,15.62142857142857,79.29285714285713,12.3,4.585714285714286,0.0,1.05,가을,66.14947414285714
강원도,2021-09-20,2248983.16,2021,9,20.535714285714285,15.471428571428572,75.40714285714286,12.278571428571428,8.67142857142857,0.0,1.4285714285714286,가을,65.19345985714286
강원도,2021-10-03,2076585.573,2021,10,20.292857142857144,13.857142857142858,71.44285714285715,11.7,7.621428571428572,0.0,1.3214285714285714,가을,65.79935764285715
강원도,2021-10-14,1852553.49,2021,10,17.842857142857145,13.55,78.03571428571429,11.3,8.364285714285716,0.0,1.1857142857142855,가을,66.12383078571429
강원도,2021-12-11,931584.395,2021,12,5.928571428571429,1.6714285714285713,76.77857142857142,9.628571428571428,4.685714285714285,0.0,1.0285714285714287,겨울,66.13888242857143
경기도,2017-07-05,395028.806,2017,7,26.48,20.24,71.66,14.7,9.56,0.0,1.08,여름,65.8108644
경기도,2017-07-12,341220.933,2017,7,26.64,22.52,80.08,14.6,8.32,0.0,1.62,여름,70.8591786
경기도,2017-07-13,371400.367,2017,7,26.12,21.64,78.5,14.56,8.6,0.0,1.06,여름,68.5721898
경기도,2017-07-20,375052.332,2017,7,28.28,23.44,76.84,14.4,9.12,0.0,1.26,여름,67.2611076
경기도,2017-07-29,239454.334,2017,7,25.82,22.52,83.16,14.2,1.9,0.0,1.5399999999999998,여름,67.70856540000001
경기도,2017-07-30,326682.026,2017,7,26.6,21.78,76.4,14.14,5.32,0.0,1.12,여름,66.60601860000001
경기도,2017-08-02,319814.567,2017,8,28.44,24.32,80.22,14.04,5.98,0.0,0.66,여름,68.28231480000001
경기도,2017-08-12,374880.725,2017,8,26.02,20.36,72.56,13.74,9.92,0.0,1.4,여름,65.66232600000001
경기도,2017-08-25,381422.46,2017,8,24.06,18.06,74.08,13.26,8.7,0.0,1.28,여름,69.9419766
경기도,2017-09-07,301350.081,2017,9,21.32,17.66,81.38,12.8,6.98,0.0,1.0,가을,66.4591416
경기도,2017-09-08,361687.119,2017,9,22.7,17.54,76.22,12.7,9.3,0.0,1.08,가을,65.720784
경기도,2017-09-09,308054.267,2017,9,22.04,17.919999999999998,80.32,12.7,7.12,0.0,1.0,가을,66.6618366
경기도,2017-09-12,364257.927,2017,9,20.22,13.8,70.64,12.6,7.38,0.0,1.34,가을,65.8577946
경기도,2018-05-14,467381.82,2018,5,17.3,13.419999999999998,80.28,14.16,5.96,0.0,1.24,봄,66.65378039999999
경기도,2018-07-04,559863.977,2018,7,26.52,21.6,76.06,14.7,11.02,0.0,1.54,여름,70.05759660000001
경기도,2018-07-14,532233.485,2018,7,27.1,22.3,76.96,14.54,10.24,0.0,1.52,여름,68.846538
경기도,2018-07-15,570674.1309999999,2018,7,27.4,22.22,75.72,14.54,10.760000000000002,0.0,1.22,여름,66.33034980000001
경기도,2018-08-25,373042.772,2018,8,24.4,20.24,78.96000000000001,13.3,5.04,0.0,2.02,여름,65.1490938
경기도,2018-09-01,569105.821,2018,9,24.1,17.8,71.1,13.0,10.12,0.0,1.6800000000000002,가을,66.6106578
경기도,2018-09-18,461334.944,2018,9,20.34,14.84,73.66,12.3,6.18,0.0,1.08,가을,65.046003
경기도,2018-10-24,467522.269,2018,10,10.52,6.48,80.17999999999999,10.9,7.56,0.0,0.9,가을,65.960319
경기도,2018-10-25,464852.612,2018,10,11.12,5.86,75.74,10.9,7.06,0.0,0.7,가을,65.30929019999999
경기도,2018-11-10,374153.92,2018,11,10.36,5.4,75.66,10.34,6.58,0.0,1.22,가을,66.2693838
경기도,2018-11-11,111767.72,2018,11,6.62,2.62,77.52000000000001,10.3,1.04,0.0,0.96,가을,65.688537
경기도,2018-11-27,135944.589,2018,11,4.779999999999999,0.72,78.96,9.86,0.4600000000000001,0.0,0.86,가을,66.4810986
경기도,2019-06-20,567708.35,2019,6,22.44,17.5,75.96000000000001,14.76,6.4,0.0,1.48,여름,65.02644240000001
경기도,2019-06-30,490755.3279999999,2019,6,23.36,19.46,80.4,14.74,4.88,0.0,1.7399999999999998,여름,65.9259726
경기도,2019-08-02,746243.062,2019,8,28.24,24.04,80.42,14.06,10.6,0.0,0.92,여름,71.49864000000001
경기도,2019-08-04,691089.235,2019,8,28.4,23.98,78.85999999999999,14.0,10.74,0.0,1.06,여름,68.37617279999999
경기도,2019-08-08,557162.817,2019,8,27.18,23.82,83.52000000000001,13.9,5.48,0.0,1.08,여름,67.12382579999999
경기도,2019-08-18,759759.166,2019,8,23.92,19.08,77.08,13.54,9.82,0.0,1.14,여름,66.7669812
경기도,2019-08-19,748051.003,2019,8,24.52,19.380000000000003,76.02000000000001,13.5,10.7,0.0,0.8800000000000001,여름,65.9206422
경기도,2019-08-25,745482.08,2019,8,23.08,19.08,80.4,13.3,8.6,0.0,1.12,여름,65.6687772
경기도,2019-08-26,740278.293,2019,8,24.34,19.76,78.46000000000001,13.24,7.56,0.0,0.92,여름,65.5813734
경기도,2019-08-30,724333.318,2019,8,21.68,17.22,78.42,13.1,9.38,0.0,1.7,여름,67.7889978
경기도,2019-08-31,742524.418,2019,8,21.96,17.6,78.36,13.06,9.74,0.0,1.22,여름,67.0042668
경기도,2019-09-01,547425.706,2019,9,21.74,17.8,80.82000000000001,13.0,6.18,0.0,0.76,가을,66.935808
경기도,2019-09-02,616681.935,2019,9,22.72,17.82,76.94,13.0,6.44,0.0,0.8,가을,65.82271200000001
경기도,2019-09-15,666618.495,2019,9,23.1,19.26,80.92,12.5,8.98,0.0,1.16,가을,68.7008196
경기도,2019-09-25,602776.135,2019,9,18.0,15.32,84.56,12.1,6.779999999999999,0.0,0.64,가을,66.32820179999999
경기도,2019-09-26,548205.2170000001,2019,9,20.22,16.479999999999997,81.36,12.0,6.32,0.0,0.92,가을,66.61952040000001
경기도,2019-09-27,459611.04800000007,2019,9,20.8,16.259999999999998,75.17999999999999,12.0,4.18,0.0,0.82,가을,65.12978220000001
경기도,2019-09-28,588465.612,2019,9,21.68,17.759999999999998,80.5,12.0,8.22,0.0,0.8,가을,66.3555816
경기도,2019-09-29,697798.113,2019,9,20.06,15.86,81.0,11.9,8.72,0.0,0.8400000000000001,가을,66.7192608
경기도,2019-09-30,707426.475,2019,9,19.52,15.6,81.82000000000001,11.9,8.86,0.0,0.76,가을,66.9858828
경기도,2019-10-01,474118.48,2019,10,20.94,18.04,85.3,11.8,5.42,0.0,0.8,가을,68.3778654
경기도,2019-10-04,586887.645,2019,10,20.880000000000003,18.64,87.14,11.7,8.32,0.0,1.14,가을,72.13184460000001
경기도,2019-10-06,638240.138,2019,10,16.52,10.5,69.53999999999999,11.6,8.6,0.0,1.6800000000000002,가을,66.1748802
경기도,2019-10-08,700743.085,2019,10,13.919999999999998,7.2,69.53999999999999,11.58,9.1,0.0,1.72,가을,66.0624042
경기도,2019-10-10,313760.5,2019,10,13.02,9.88,83.12,11.5,1.42,0.0,0.64,가을,65.3912022
경기도,2019-10-19,670026.264,2019,10,14.98,11.1,80.84,11.1,9.22,0.0,0.98,가을,66.0190092
경기도,2019-10-20,548819.037,2019,10,13.64,10.86,85.96000000000001,11.1,6.5,0.0,0.6599999999999999,가을,68.2782198
경기도,2019-10-21,633750.64,2019,10,14.52,10.5,81.08,11.06,7.840000000000001,0.0,0.74,가을,68.07196440000001
경기도,2019-10-22,613496.0,2019,10,15.419999999999998,11.08,79.0,11.0,9.14,0.0,0.74,가을,67.36308240000001
경기도,2019-10-23,306905.336,2019,10,14.98,11.32,80.78,11.0,1.38,0.0,0.92,가을,67.4109492
경기도,2019-10-31,493412.154,2019,10,12.44,9.78,85.56,10.7,6.7,0.0,1.2600000000000002,가을,67.1043306
경기도,2019-11-01,626605.968,2019,11,12.78,7.9,77.17999999999999,10.66,7.7,0.0,0.8200000000000001,가을,66.15284820000001
경기도,2019-11-02,346444.125,2019,11,11.34,8.379999999999999,83.94,10.6,3.96,0.0,0.6599999999999999,가을,67.559181
경기도,2019-11-03,521339.105,2019,11,12.56,8.32,77.6,10.6,6.8,0.0,1.1,가을,66.7343886
경기도,2019-11-04,650616.439,2019,11,11.18,6.36,75.7,10.56,9.2,0.0,0.98,가을,65.4498888
경기도,2019-11-05,501079.966,2019,11,9.44,6.640000000000001,83.66,10.5,6.68,0.0,0.92,가을,66.5989014
경기도,2019-11-06,508347.31500000006,2019,11,8.459999999999999,3.56,79.84,10.5,6.24,0.0,0.82,가을,66.67973819999999
경기도,2019-11-16,374075.325,2019,11,6.0200000000000005,4.36,91.12,10.16,4.66,0.0,0.76,가을,67.75328460000001
경기도,2019-12-18,370342.275,2019,12,0.8800000000000001,-2.14,80.6,9.58,5.54,0.0,1.3199999999999998,겨울,68.5546338
경기도,2019-12-24,363191.501,2019,12,-1.54,-2.76,92.22,9.56,4.54,0.0,0.82,겨울,71.7216354
경기도,2019-12-25,316871.271,2019,12,-0.36,-2.78,85.4,9.6,3.82,0.0,0.6199999999999999,겨울,72.65971440000001
경기도,2020-01-09,491628.097,2020,1,-0.74,-4.76,75.2,9.74,7.659999999999999,0.0,1.64,겨울,70.12553760000002
경기도,2020-01-10,508747.087,2020,1,-1.54,-4.36,82.42,9.76,7.32,0.0,0.74,겨울,70.2481032
경기도,2020-01-11,510272.396,2020,1,-1.08,-4.42,79.6,9.76,7.3,0.0,0.98,겨울,68.8364598
경기도,2020-01-12,489350.752,2020,1,-1.0799999999999998,-5.42,73.58,9.8,8.3,0.0,1.3,겨울,65.2446492
경기도,2020-02-13,303527.607,2020,2,6.14,4.98,93.56,10.74,2.58,0.0,1.06,겨울,66.437898
경기도,2020-02-14,532282.924,2020,2,6.040000000000001,3.94,88.67999999999999,10.78,6.7,0.0,0.76,겨울,69.69198480000001
경기도,2020-03-02,861766.7509999999,2020,3,3.3200000000000003,-2.84,66.16,11.4,9.56,0.0,1.84,봄,65.2343214
경기도,2020-05-20,933469.009,2020,5,13.18,8.0,73.16,14.34,6.5200000000000005,0.0,1.12,봄,67.5735072
경기도,2020-05-25,573411.286,2020,5,16.16,14.06,88.34,14.46,2.88,0.0,1.28,봄,69.1173504
경기도,2020-05-27,1133804.266,2020,5,17.240000000000002,11.5,72.7,14.5,11.94,0.0,1.62,봄,67.0437186
경기도,2020-05-28,889514.326,2020,5,17.52,12.08,73.58,14.54,8.68,0.0,1.22,봄,65.2321038
경기도,2020-06-27,841153.9200000002,2020,6,23.2,19.14,79.56,14.74,7.0600000000000005,0.0,1.16,여름,70.14948000000001
경기도,2020-06-28,1007122.091,2020,6,24.0,19.6,78.46000000000001,14.74,10.82,0.0,1.3199999999999998,여름,69.23417640000001
경기도,2020-07-05,886771.916,2020,7,22.54,18.22,78.4,14.7,8.66,0.0,1.08,여름,65.504859
경기도,2020-07-07,624009.893,2020,7,23.6,20.1,81.74,14.64,4.58,0.0,1.48,여름,65.67276840000001
경기도,2020-07-08,946450.285,2020,7,24.24,20.22,80.5,14.64,9.82,0.0,1.3,여름,66.2143188
경기도,2020-08-17,690529.321,2020,8,27.1,24.46,86.76,13.54,5.82,0.0,1.06,여름,74.8642896
경기도,2020-08-18,777403.9650000001,2020,8,26.34,23.42,86.08000000000001,13.5,7.9,0.0,0.8800000000000001,여름,73.69514640000001
경기도,2020-08-19,874724.483,2020,8,26.0,23.02,85.32,13.5,8.8,0.0,1.16,여름,72.600342
경기도,2020-08-20,767616.154,2020,8,26.5,23.56,85.53999999999999,13.419999999999998,6.779999999999999,0.0,1.02,여름,71.5409814
경기도,2020-08-24,859695.714,2020,8,26.06,22.660000000000004,83.28,13.3,9.08,0.0,1.14,여름,72.2330802
경기도,2020-08-25,888866.6599999999,2020,8,28.28,24.2,80.72,13.24,9.72,0.0,1.1800000000000002,여름,70.4661438
경기도,2020-09-05,576639.648,2020,9,21.3,18.04,83.14,12.8,4.44,0.0,0.9,가을,69.39368280000001
경기도,2020-09-13,959490.452,2020,9,20.34,16.04,78.12,12.5,10.22,0.0,1.14,가을,70.23431520000001
경기도,2020-09-14,743932.265,2020,9,20.16,17.759999999999998,87.82000000000001,12.5,6.459999999999999,0.0,0.96,가을,70.82893500000002
경기도,2020-09-15,784848.82,2020,9,21.68,18.72,85.22,12.4,7.0,0.0,0.8800000000000001,가을,70.70416440000001
경기도,2020-09-17,395809.75,2020,9,20.12,17.04,84.4,12.4,1.38,0.0,1.06,가을,72.02840160000001
경기도,2020-10-01,622391.4569999999,2020,10,18.1,14.52,81.38,11.8,5.6,0.0,1.2200000000000002,가을,67.71554219999999
경기도,2020-10-19,783230.632,2020,10,12.4,8.74,82.52,11.1,8.58,0.0,0.7,가을,65.60310420000002
경기도,2020-10-20,785652.945,2020,10,12.2,7.42,77.88,11.1,8.22,0.0,0.64,가을,66.1630962
경기도,2020-10-21,222961.525,2020,10,11.72,8.959999999999999,84.44,11.0,0.06,0.0,0.66,가을,67.4642496
경기도,2020-10-22,549358.734,2020,10,12.22,6.74,72.6,11.0,5.220000000000001,0.0,1.64,가을,65.1366756
경기도,2020-11-16,556422.778,2020,11,9.64,6.0,81.12,10.14,7.040000000000001,0.0,0.62,가을,66.0628152
경기도,2020-11-20,116214.507,2020,11,3.12,-0.5800000000000001,76.96,10.04,0.5,0.0,2.54,가을,69.46993560000001
경기도,2021-01-13,418910.565,2021,1,0.7999999999999999,-1.52,85.52,9.8,5.720000000000001,0.0,1.3199999999999998,겨울,65.5775208
경기도,2021-03-05,1175742.68,2021,3,7.279999999999999,2.72,77.03999999999999,11.5,9.84,0.0,1.2,봄,65.0093436
경기도,2021-05-18,1206321.728,2021,5,16.919999999999998,13.24,81.52000000000001,14.3,7.88,0.0,1.14,봄,74.15336520000001
경기도,2021-05-19,1480823.549,2021,5,18.42,10.4,65.38,14.3,11.42,0.0,1.08,봄,67.90919520000001
경기도,2021-06-02,1342677.516,2021,6,22.02,15.8,71.88,14.6,10.94,0.0,1.08,여름,65.8509084
경기도,2021-06-05,1131225.143,2021,6,19.3,14.56,76.14,14.66,7.56,0.0,1.94,여름,65.36333760000001
경기도,2021-06-06,1233672.227,2021,6,21.44,17.34,79.7,14.66,8.58,0.0,1.3,여름,65.45317440000001
경기도,2021-06-07,574452.592,2021,6,20.0,16.6,82.76,14.66,1.54,0.0,0.86,여름,67.02096060000001
경기도,2021-06-12,1292269.179,2021,6,23.02,18.94,80.67999999999999,14.74,10.24,0.0,1.06,여름,67.2814974
경기도,2021-06-13,1341334.871,2021,6,23.78,19.36,78.97999999999999,14.74,10.68,0.0,1.14,여름,66.96006059999999
경기도,2021-06-14,1145717.459,2021,6,23.56,19.42,79.76,14.74,7.959999999999999,0.0,1.1,여름,67.2393114
경기도,2021-06-19,1377559.952,2021,6,21.68,17.4,79.1,14.76,10.2,0.0,1.14,여름,68.2722222
경기도,2021-06-20,1297263.464,2021,6,22.24,17.8,78.78,14.76,10.68,0.0,1.88,여름,67.10145899999999
경기도,2021-06-21,1313455.217,2021,6,22.92,17.22,73.28,14.76,10.88,0.0,1.4200000000000002,여름,65.6221932
경기도,2021-07-01,1238668.102,2021,7,25.06,20.56,78.86,14.74,10.4,0.0,1.02,여름,68.401314
경기도,2021-07-12,1019763.495,2021,7,26.46,23.68,86.22,14.6,6.38,0.0,0.86,여름,73.8619452
경기도,2021-07-13,952451.131,2021,7,27.54,24.36,84.32,14.56,5.14,0.0,1.02,여름,72.5905494
경기도,2021-07-14,1098877.191,2021,7,28.24,24.42,81.67999999999999,14.54,7.56,0.0,1.26,여름,70.9519344
경기도,2021-07-20,1034675.706,2021,7,27.06,23.56,82.96,14.4,6.24,0.0,0.74,여름,68.40267119999999
경기도,2021-07-21,1354055.966,2021,7,28.78,23.4,75.5,14.4,11.7,0.0,0.98,여름,66.37516260000001
경기도,2021-08-03,918186.087,2021,8,26.78,24.04,86.38,14.02,5.6,0.0,0.96,여름,71.72312280000001
경기도,2021-08-05,1187694.882,2021,8,28.0,23.34,77.66,13.96,9.24,0.0,0.98,여름,68.63977620000001
경기도,2021-08-07,1201132.826,2021,8,26.380000000000003,21.96,79.2,13.9,9.3,0.0,1.02,여름,66.62128140000002
경기도,2021-08-12,885241.9269999999,2021,8,25.9,21.82,79.76,13.74,5.68,0.0,0.92,여름,65.3971662
경기도,2021-08-13,724412.292,2021,8,25.52,21.78,80.96000000000001,13.7,2.5,0.0,1.02,여름,65.7328356
경기도,2021-08-30,674172.902,2021,8,22.78,20.7,89.53999999999999,13.1,1.78,0.0,0.64,여름,74.89880280000001
경기도,2021-09-02,865291.888,2021,9,22.44,18.5,79.56,13.0,3.54,0.0,1.14,가을,73.28190300000001
경기도,2021-09-03,1274722.049,2021,9,23.18,17.080000000000002,71.08,12.9,9.54,0.0,1.3199999999999998,가을,68.0884842
경기도,2021-09-09,1023790.475,2021,9,21.2,18.54,86.97999999999999,12.7,6.32,0.0,0.72,가을,71.509419
경기도,2021-09-10,1015182.018,2021,9,22.04,19.24,85.97999999999999,12.64,7.0200000000000005,0.0,0.8800000000000001,가을,72.2454918
경기도,2021-09-11,1138039.545,2021,9,22.4,19.18,83.92,12.6,8.42,0.0,0.8800000000000001,가을,71.912823
경기도,2021-09-12,1257618.689,2021,9,22.26,18.1,80.14,12.6,9.6,0.0,0.9,가을,69.36408660000001
경기도,2021-09-13,1120925.898,2021,9,23.06,18.58,78.12,12.5,8.36,0.0,1.4600000000000002,가을,67.71415140000002
경기도,2021-09-14,1121983.569,2021,9,22.68,17.34,74.1,12.5,9.28,0.0,1.5,가을,65.2442874
경기도,2021-09-23,1041432.64,2021,9,19.48,14.74,76.36,12.1,7.0600000000000005,0.0,1.3,가을,66.4504458
경기도,2021-09-24,1137476.862,2021,9,20.24,15.74,78.17999999999999,12.1,9.5,0.0,1.08,가을,65.9326068
경기도,2021-09-25,437107.093,2021,9,19.7,16.9,85.0,12.1,0.26,0.0,1.08,가을,68.0648664
경기도,2021-09-26,1082264.584,2021,9,21.02,16.119999999999997,75.42,12.0,8.459999999999999,0.0,1.2600000000000002,가을,65.7597354
경기도,2021-09-30,1034061.244,2021,9,19.42,17.0,88.02000000000001,11.9,7.340000000000001,0.0,0.78,가을,73.06839060000001
경기도,2021-10-03,1051617.251,2021,10,20.380000000000003,16.740000000000002,82.72,11.7,7.7,0.0,0.98,가을,71.05230900000001
경기도,2021-10-12,453581.545,2021,10,16.84,12.38,76.24,11.4,2.42,0.0,1.54,가을,69.6482106
경기도,2021-10-13,1088050.589,2021,10,18.0,13.6,78.02000000000001,11.3,8.84,0.0,1.16,가을,67.27798620000002
경기도,2021-10-14,924531.606,2021,10,18.5,14.96,81.53999999999999,11.3,6.88,0.0,1.0,가을,67.08223079999999
경기도,2021-10-26,843536.676,2021,10,10.36,7.220000000000001,83.84,10.84,7.74,0.0,0.6799999999999999,가을,66.0910296
경기도,2021-11-01,655348.254,2021,11,11.1,8.16,84.61999999999999,10.64,4.88,0.0,0.82,가을,66.1875468
경기도,2021-11-02,772334.786,2021,11,9.5,6.5200000000000005,84.5,10.6,5.8,0.0,0.76,가을,68.11349279999999
