,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220701,1호선,서울역,51298,54304
1,20220701,1호선,시청,25798,26720
2,20220701,1호선,종각,39956,39840
3,20220701,1호선,종로3가,28252,26092
4,20220701,1호선,종로5가,25748,26118
5,20220701,1호선,동대문,12013,10593
6,20220701,1호선,신설동,15358,14550
7,20220701,1호선,제기동,18330,18625
8,20220701,1호선,청량리(서울시립대입구),21619,21718
9,20220701,1호선,동묘앞,9062,9335
10,20220701,2호선,시청,25692,25537
11,20220701,2호선,을지로입구,45740,46814
12,20220701,2호선,을지로3가,25855,26330
13,20220701,2호선,을지로4가,14743,14590
14,20220701,2호선,동대문역사문화공원(DDP),14014,16570
15,20220701,2호선,신당,15744,15836
16,20220701,2호선,상왕십리,15929,14847
17,20220701,2호선,왕십리(성동구청),18890,16119
18,20220701,2호선,한양대,9305,9677
19,20220701,2호선,뚝섬,24885,26469
20,20220701,2호선,성수,43013,47661
21,20220701,2호선,건대입구,39433,44202
22,20220701,2호선,구의(광진구청),25932,24750
23,20220701,2호선,강변(동서울터미널),36241,35859
24,20220701,2호선,잠실나루,16254,15555
25,20220701,2호선,잠실(송파구청),81553,80908
26,20220701,2호선,잠실새내,24833,25305
27,20220701,2호선,종합운동장,13919,15768
28,20220701,2호선,삼성(무역센터),65374,65073
29,20220701,2호선,선릉,62039,54390
30,20220701,2호선,역삼,55298,62606
31,20220701,2호선,강남,93266,92240
32,20220701,2호선,교대(법원.검찰청),37080,42049
33,20220701,2호선,서초,23585,22050
34,20220701,2호선,방배,17580,18166
35,20220701,2호선,사당,45262,48844
36,20220701,2호선,낙성대(강감찬),30809,28210
37,20220701,2호선,서울대입구(관악구청),51828,49472
38,20220701,2호선,봉천,26039,23655
39,20220701,2호선,신림,63886,61007
40,20220701,2호선,신대방,27808,26249
41,20220701,2호선,구로디지털단지,64952,64740
42,20220701,2호선,대림(구로구청),25746,26125
43,20220701,2호선,신도림,53000,53240
44,20220701,2호선,문래,24307,25326
45,20220701,2호선,영등포구청,23798,24759
46,20220701,2호선,당산,20125,23593
47,20220701,2호선,합정,34991,39362
