,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220714,1호선,서울역,48500,47714
1,20220714,1호선,시청,25208,25821
2,20220714,1호선,종각,40307,40154
3,20220714,1호선,종로3가,27697,25379
4,20220714,1호선,종로5가,24217,24282
5,20220714,1호선,동대문,11336,10581
6,20220714,1호선,신설동,14307,13802
7,20220714,1호선,제기동,18710,19222
8,20220714,1호선,청량리(서울시립대입구),21128,20934
9,20220714,1호선,동묘앞,8495,8802
10,20220714,2호선,시청,26040,25449
11,20220714,2호선,을지로입구,45508,47233
12,20220714,2호선,을지로3가,25465,26070
13,20220714,2호선,을지로4가,14380,14534
14,20220714,2호선,동대문역사문화공원(DDP),13800,15829
15,20220714,2호선,신당,14771,15207
16,20220714,2호선,상왕십리,15604,15009
17,20220714,2호선,왕십리(성동구청),17342,14461
18,20220714,2호선,한양대,8438,9007
19,20220714,2호선,뚝섬,24191,26466
20,20220714,2호선,성수,40760,45075
21,20220714,2호선,건대입구,36418,39421
22,20220714,2호선,구의(광진구청),25074,24409
23,20220714,2호선,강변(동서울터미널),32288,30976
24,20220714,2호선,잠실나루,16487,15968
25,20220714,2호선,잠실(송파구청),79505,79184
26,20220714,2호선,잠실새내,23125,23281
27,20220714,2호선,종합운동장,16324,17911
28,20220714,2호선,삼성(무역센터),60676,61984
29,20220714,2호선,선릉,63845,56912
30,20220714,2호선,역삼,58862,67119
31,20220714,2호선,강남,92282,89389
32,20220714,2호선,교대(법원.검찰청),37749,43022
33,20220714,2호선,서초,23234,22759
34,20220714,2호선,방배,17203,18172
35,20220714,2호선,사당,40900,44759
36,20220714,2호선,낙성대(강감찬),29412,28118
37,20220714,2호선,서울대입구(관악구청),49447,48226
38,20220714,2호선,봉천,25522,23623
39,20220714,2호선,신림,61720,59018
40,20220714,2호선,신대방,26943,25985
41,20220714,2호선,구로디지털단지,64376,64122
42,20220714,2호선,대림(구로구청),25072,25461
43,20220714,2호선,신도림,51394,51035
44,20220714,2호선,문래,23699,24312
45,20220714,2호선,영등포구청,23547,24356
46,20220714,2호선,당산,19482,22895
47,20220714,2호선,합정,33235,35876
48,20220714,2호선,홍대입구,62051,66401
49,20220714,2호선,신촌,37922,38084
50,20220714,2호선,이대,14835,15659
51,20220714,2호선,아현,11299,10471
52,20220714,2호선,충정로(경기대입구),10684,11289
53,20220714,2호선,용답,2937,2786
54,20220714,2호선,신답,1862,2047
55,20220714,2호선,신설동,3478,3405
56,20220714,2호선,도림천,1549,1651
57,20220714,2호선,양천구청,7461,7584
58,20220714,2호선,신정네거리,11086,11393
59,20220714,2호선,용두(동대문구청),2629,2637
60,20220714,3호선,지축,5674,5295
61,20220714,3호선,구파발,22366,21660
62,20220714,3호선,연신내,37730,35593
63,20220714,3호선,불광,16780,17785
64,20220714,3호선,녹번,16684,14743
65,20220714,3호선,홍제,18353,17166
66,20220714,3호선,무악재,4302,4198
67,20220714,3호선,독립문,7254,7498
68,20220714,3호선,경복궁(정부서울청사),22801,22893
69,20220714,3호선,안국,24606,25464
70,20220714,3호선,종로3가,10921,12371
71,20220714,3호선,을지로3가,11606,11930
72,20220714,3호선,충무로,2,0
73,20220714,3호선,동대입구,8727,9357
74,20220714,3호선,약수,13841,13428
75,20220714,3호선,금호,8427,7695
76,20220714,3호선,옥수,9459,9652
77,20220714,3호선,압구정,34265,36950
78,20220714,3호선,신사,31131,32655
79,20220714,3호선,잠원,5184,4980
80,20220714,3호선,고속터미널,43306,42128
81,20220714,3호선,교대(법원.검찰청),16372,10612
82,20220714,3호선,남부터미널(예술의전당),30573,31546
83,20220714,3호선,양재(서초구청),40665,44460
84,20220714,3호선,매봉,13623,13189
85,20220714,3호선,도곡,5735,5917
86,20220714,3호선,대치,12263,12190
87,20220714,3호선,학여울,2006,2009
88,20220714,3호선,대청,11310,10347
89,20220714,3호선,일원,11545,11158
90,20220714,3호선,수서,17845,18361
91,20220714,3호선,가락시장,9524,9340
92,20220714,3호선,경찰병원,7839,7795
93,20220714,3호선,오금,6719,6099
94,20220714,4호선,당고개,9303,8227
95,20220714,4호선,상계,20102,18571
96,20220714,4호선,노원,19051,21803
97,20220714,4호선,창동,26747,28294
98,20220714,4호선,쌍문,29941,27778
99,20220714,4호선,수유(강북구청),34502,34509
100,20220714,4호선,미아(서울사이버대학),15514,14739
101,20220714,4호선,미아사거리,28860,28103
102,20220714,4호선,길음,21845,21283
103,20220714,4호선,성신여대입구(돈암),20464,19571
104,20220714,4호선,한성대입구(삼선교),13710,13300
105,20220714,4호선,혜화,36619,36990
106,20220714,4호선,동대문,21388,21833
107,20220714,4호선,동대문역사문화공원(DDP),16497,14650
108,20220714,4호선,충무로,27748,29153
109,20220714,4호선,명동,21482,22105
110,20220714,4호선,회현(남대문시장),26090,27325
111,20220714,4호선,서울역,12634,19117
112,20220714,4호선,숙대입구(갈월),13553,13230
113,20220714,4호선,삼각지,5639,6233
114,20220714,4호선,신용산,18529,19563
115,20220714,4호선,이촌(국립중앙박물관),9083,9993
116,20220714,4호선,동작(현충원),1510,1596
117,20220714,4호선,총신대입구(이수),19773,21325
118,20220714,4호선,사당,26616,22348
119,20220714,4호선,남태령,1414,1259
120,20220714,5호선,방화,7360,7076
121,20220714,5호선,개화산,6159,5786
122,20220714,5호선,김포공항,8325,7957
123,20220714,5호선,송정,7056,6394
124,20220714,5호선,마곡,11651,11862
125,20220714,5호선,발산,22282,23468
126,20220714,5호선,우장산,15790,15543
127,20220714,5호선,화곡,30365,27913
128,20220714,5호선,까치산,30740,28976
129,20220714,5호선,신정(은행정),14883,12072
130,20220714,5호선,목동,18076,19244
131,20220714,5호선,오목교(목동운동장앞),23560,25138
132,20220714,5호선,양평,8059,7980
133,20220714,5호선,영등포구청,4365,4515
134,20220714,5호선,영등포시장,11264,11576
135,20220714,5호선,신길,4694,4801
136,20220714,5호선,여의도,31314,34092
137,20220714,5호선,여의나루,12375,13561
138,20220714,5호선,마포,15785,16076
139,20220714,5호선,공덕,15941,16798
140,20220714,5호선,애오개,7418,7330
141,20220714,5호선,충정로(경기대입구),4863,4929
142,20220714,5호선,서대문,21104,21548
143,20220714,5호선,광화문(세종문화회관),32937,34888
144,20220714,5호선,종로3가,14035,13905
145,20220714,5호선,을지로4가,6833,6855
146,20220714,5호선,동대문역사문화공원(DDP),3291,3918
147,20220714,5호선,청구,4304,3823
148,20220714,5호선,신금호,7177,7388
149,20220714,5호선,행당,8746,7730
150,20220714,5호선,왕십리(성동구청),4922,5678
151,20220714,5호선,마장,6079,5676
152,20220714,5호선,답십리,17190,15391
153,20220714,5호선,장한평,19935,19844
154,20220714,5호선,군자(능동),11844,12772
155,20220714,5호선,아차산(어린이대공원후문),15465,14800
156,20220714,5호선,광나루(장신대),13941,12860
157,20220714,5호선,천호(풍납토성),19009,18986
158,20220714,5호선,강동,19603,18813
159,20220714,5호선,길동,8539,8787
160,20220714,5호선,굽은다리(강동구민회관앞),10410,9792
161,20220714,5호선,명일,9121,9435
162,20220714,5호선,고덕,10617,10556
163,20220714,5호선,상일동,16155,14615
164,20220714,5호선,둔촌동,8511,8515
165,20220714,5호선,올림픽공원(한국체대),4637,3840
166,20220714,5호선,방이,7490,7777
167,20220714,5호선,오금,4055,4122
168,20220714,5호선,개롱,7026,7212
169,20220714,5호선,거여,10936,10441
170,20220714,5호선,마천,7787,7405
171,20220714,5호선,강일,4787,4603
172,20220714,5호선,미사,17496,17623
173,20220714,5호선,하남풍산,4622,4519
174,20220714,5호선,하남시청(덕풍·신장),7601,7531
175,20220714,5호선,하남검단산,6385,5998
176,20220714,6호선,응암,18502,18172
177,20220714,6호선,역촌,4021,4466
178,20220714,6호선,불광,4794,4684
179,20220714,6호선,독바위,2937,3037
180,20220714,6호선,연신내,1,0
181,20220714,6호선,구산,8395,6244
182,20220714,6호선,새절(신사),13484,12316
183,20220714,6호선,증산(명지대앞),10464,10458
184,20220714,6호선,디지털미디어시티,15372,17206
185,20220714,6호선,월드컵경기장(성산),4873,5163
186,20220714,6호선,마포구청,15517,13734
187,20220714,6호선,망원,14772,15736
188,20220714,6호선,합정,14009,14071
189,20220714,6호선,상수,9235,10458
190,20220714,6호선,광흥창(서강),10001,9695
191,20220714,6호선,대흥(서강대앞),9160,9368
192,20220714,6호선,공덕,20296,19561
193,20220714,6호선,효창공원앞,7557,6825
194,20220714,6호선,삼각지,7562,6557
195,20220714,6호선,녹사평(용산구청),5238,5228
196,20220714,6호선,이태원,11285,12090
197,20220714,6호선,한강진,8477,9870
198,20220714,6호선,버티고개,2192,2223
199,20220714,6호선,약수,3951,3938
200,20220714,6호선,청구,3852,4097
201,20220714,6호선,신당,8587,9158
202,20220714,6호선,동묘앞,8224,8519
203,20220714,6호선,창신,3832,3165
204,20220714,6호선,보문,8107,7327
205,20220714,6호선,안암(고대병원앞),11767,11473
