,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220721,1호선,서울역,47832,46734
1,20220721,1호선,시청,24624,25402
2,20220721,1호선,종각,39127,39372
3,20220721,1호선,종로3가,26655,24492
4,20220721,1호선,종로5가,23296,23652
5,20220721,1호선,동대문,10890,10143
6,20220721,1호선,신설동,13902,13459
7,20220721,1호선,제기동,16980,17036
8,20220721,1호선,청량리(서울시립대입구),19900,19371
9,20220721,1호선,동묘앞,7313,7656
10,20220721,2호선,시청,25414,25430
11,20220721,2호선,을지로입구,43233,45487
12,20220721,2호선,을지로3가,24686,25421
13,20220721,2호선,을지로4가,13937,14018
14,20220721,2호선,동대문역사문화공원(DDP),13042,14772
15,20220721,2호선,신당,14399,14839
16,20220721,2호선,상왕십리,14832,14361
17,20220721,2호선,왕십리(성동구청),16288,13656
18,20220721,2호선,한양대,7791,8259
19,20220721,2호선,뚝섬,23734,26024
20,20220721,2호선,성수,40329,44498
21,20220721,2호선,건대입구,35252,37945
22,20220721,2호선,구의(광진구청),24479,23945
23,20220721,2호선,강변(동서울터미널),32096,30878
24,20220721,2호선,잠실나루,15372,14855
25,20220721,2호선,잠실(송파구청),75286,75393
26,20220721,2호선,잠실새내,22110,21800
27,20220721,2호선,종합운동장,7525,7859
28,20220721,2호선,삼성(무역센터),58857,60615
29,20220721,2호선,선릉,63014,56268
30,20220721,2호선,역삼,56337,65207
31,20220721,2호선,강남,88984,87076
32,20220721,2호선,교대(법원.검찰청),36387,41456
33,20220721,2호선,서초,22904,22467
34,20220721,2호선,방배,16591,17587
35,20220721,2호선,사당,40031,44059
36,20220721,2호선,낙성대(강감찬),28445,27286
37,20220721,2호선,서울대입구(관악구청),47462,46260
38,20220721,2호선,봉천,24771,22964
39,20220721,2호선,신림,60107,57505
40,20220721,2호선,신대방,26305,25330
41,20220721,2호선,구로디지털단지,62059,62007
42,20220721,2호선,대림(구로구청),24192,24870
43,20220721,2호선,신도림,49657,49026
44,20220721,2호선,문래,23316,24073
45,20220721,2호선,영등포구청,23069,24091
46,20220721,2호선,당산,18713,22204
47,20220721,2호선,합정,32886,36106
48,20220721,2호선,홍대입구,59680,63643
49,20220721,2호선,신촌,35136,35629
50,20220721,2호선,이대,14242,15008
51,20220721,2호선,아현,10566,9773
52,20220721,2호선,충정로(경기대입구),10405,11114
53,20220721,2호선,용답,2824,2648
54,20220721,2호선,신답,1853,2023
55,20220721,2호선,신설동,3502,3516
56,20220721,2호선,도림천,1452,1488
57,20220721,2호선,양천구청,7212,7332
58,20220721,2호선,신정네거리,10721,10846
59,20220721,2호선,용두(동대문구청),2447,2472
60,20220721,3호선,지축,5395,5089
61,20220721,3호선,구파발,21761,20923
62,20220721,3호선,연신내,36473,34366
63,20220721,3호선,불광,16539,17604
64,20220721,3호선,녹번,16273,14273
65,20220721,3호선,홍제,18007,16434
66,20220721,3호선,무악재,4094,4059
67,20220721,3호선,독립문,7123,7040
68,20220721,3호선,경복궁(정부서울청사),21237,21688
69,20220721,3호선,안국,23256,24310
70,20220721,3호선,종로3가,10717,12259
71,20220721,3호선,을지로3가,11371,11742
72,20220721,3호선,충무로,1,0
73,20220721,3호선,동대입구,9304,9984
74,20220721,3호선,약수,13137,12542
75,20220721,3호선,금호,8191,7394
76,20220721,3호선,옥수,9435,9647
77,20220721,3호선,압구정,33439,36146
78,20220721,3호선,신사,30057,32111
79,20220721,3호선,잠원,5012,4863
80,20220721,3호선,고속터미널,42342,41078
81,20220721,3호선,교대(법원.검찰청),15944,10430
82,20220721,3호선,남부터미널(예술의전당),30537,31528
83,20220721,3호선,양재(서초구청),39292,43296
84,20220721,3호선,매봉,13151,12800
85,20220721,3호선,도곡,5351,5482
86,20220721,3호선,대치,12354,12306
87,20220721,3호선,학여울,1882,1860
88,20220721,3호선,대청,10201,9642
89,20220721,3호선,일원,11074,10727
90,20220721,3호선,수서,17833,18078
91,20220721,3호선,가락시장,9222,8911
92,20220721,3호선,경찰병원,7605,7567
93,20220721,3호선,오금,6589,5881
94,20220721,4호선,당고개,9396,8278
95,20220721,4호선,상계,19561,18077
96,20220721,4호선,노원,18598,21470
97,20220721,4호선,창동,25797,27252
98,20220721,4호선,쌍문,29320,26913
99,20220721,4호선,수유(강북구청),34074,33919
100,20220721,4호선,미아(서울사이버대학),14882,14308
101,20220721,4호선,미아사거리,27518,26239
102,20220721,4호선,길음,21383,20549
103,20220721,4호선,성신여대입구(돈암),19752,18876
104,20220721,4호선,한성대입구(삼선교),13318,12788
105,20220721,4호선,혜화,34090,34917
106,20220721,4호선,동대문,20708,21539
107,20220721,4호선,동대문역사문화공원(DDP),16242,14603
108,20220721,4호선,충무로,26968,28735
109,20220721,4호선,명동,20429,21150
110,20220721,4호선,회현(남대문시장),25270,26622
111,20220721,4호선,서울역,12516,19199
112,20220721,4호선,숙대입구(갈월),13235,12799
113,20220721,4호선,삼각지,5525,6238
114,20220721,4호선,신용산,18389,19299
115,20220721,4호선,이촌(국립중앙박물관),8758,9610
116,20220721,4호선,동작(현충원),1294,1475
117,20220721,4호선,총신대입구(이수),19041,20763
118,20220721,4호선,사당,26332,22119
119,20220721,4호선,남태령,1261,1106
120,20220721,5호선,방화,6825,6478
121,20220721,5호선,개화산,5819,5550
122,20220721,5호선,김포공항,7960,7634
123,20220721,5호선,송정,6762,6157
124,20220721,5호선,마곡,11373,11729
125,20220721,5호선,발산,21585,22880
126,20220721,5호선,우장산,14870,14402
127,20220721,5호선,화곡,29591,27275
128,20220721,5호선,까치산,30062,28209
129,20220721,5호선,신정(은행정),14658,11620
130,20220721,5호선,목동,17591,18683
131,20220721,5호선,오목교(목동운동장앞),22609,23943
132,20220721,5호선,양평,7917,7839
133,20220721,5호선,영등포구청,4215,4267
134,20220721,5호선,영등포시장,10678,10998
135,20220721,5호선,신길,4568,4734
136,20220721,5호선,여의도,29943,33329
137,20220721,5호선,여의나루,11939,13059
138,20220721,5호선,마포,15142,15583
139,20220721,5호선,공덕,15510,16368
140,20220721,5호선,애오개,7277,7195
141,20220721,5호선,충정로(경기대입구),4711,4766
142,20220721,5호선,서대문,20359,21243
143,20220721,5호선,광화문(세종문화회관),32471,34825
144,20220721,5호선,종로3가,13427,13226
145,20220721,5호선,을지로4가,6662,6824
146,20220721,5호선,동대문역사문화공원(DDP),3191,3790
147,20220721,5호선,청구,4088,3783
148,20220721,5호선,신금호,6632,6843
149,20220721,5호선,행당,8678,7581
150,20220721,5호선,왕십리(성동구청),4550,5304
151,20220721,5호선,마장,5749,5366
152,20220721,5호선,답십리,16659,14852
153,20220721,5호선,장한평,19670,19458
154,20220721,5호선,군자(능동),11335,12353
155,20220721,5호선,아차산(어린이대공원후문),14361,13618
156,20220721,5호선,광나루(장신대),13461,11966
157,20220721,5호선,천호(풍납토성),18436,18346
158,20220721,5호선,강동,19368,18600
159,20220721,5호선,길동,8221,8416
160,20220721,5호선,굽은다리(강동구민회관앞),10222,9762
161,20220721,5호선,명일,8942,9062
162,20220721,5호선,고덕,10201,10251
163,20220721,5호선,상일동,15760,14198
164,20220721,5호선,둔촌동,8405,8278
165,20220721,5호선,올림픽공원(한국체대),4137,3475
