,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220706,1호선,서울역,47279,45824
1,20220706,1호선,시청,25214,25540
2,20220706,1호선,종각,41504,39785
3,20220706,1호선,종로3가,26723,25075
4,20220706,1호선,종로5가,24088,23618
5,20220706,1호선,동대문,11469,10726
6,20220706,1호선,신설동,14465,14049
7,20220706,1호선,제기동,17595,17973
8,20220706,1호선,청량리(서울시립대입구),20049,20142
9,20220706,1호선,동묘앞,8388,8693
10,20220706,2호선,시청,26765,25701
11,20220706,2호선,을지로입구,45010,46702
12,20220706,2호선,을지로3가,26153,25795
13,20220706,2호선,을지로4가,14113,14027
14,20220706,2호선,동대문역사문화공원(DDP),13300,15721
15,20220706,2호선,신당,14864,15194
16,20220706,2호선,상왕십리,15301,14940
17,20220706,2호선,왕십리(성동구청),17570,14471
18,20220706,2호선,한양대,9775,10404
19,20220706,2호선,뚝섬,24143,25853
20,20220706,2호선,성수,41013,44104
21,20220706,2호선,건대입구,36677,39087
22,20220706,2호선,구의(광진구청),25072,24698
23,20220706,2호선,강변(동서울터미널),31552,29577
24,20220706,2호선,잠실나루,16096,15643
25,20220706,2호선,잠실(송파구청),77267,77003
26,20220706,2호선,잠실새내,23851,23830
27,20220706,2호선,종합운동장,9800,10679
28,20220706,2호선,삼성(무역센터),59678,60253
29,20220706,2호선,선릉,64309,56926
30,20220706,2호선,역삼,59789,66657
31,20220706,2호선,강남,92530,88839
32,20220706,2호선,교대(법원.검찰청),37570,42103
33,20220706,2호선,서초,24041,23688
34,20220706,2호선,방배,17525,18349
35,20220706,2호선,사당,40764,44204
36,20220706,2호선,낙성대(강감찬),29549,28736
37,20220706,2호선,서울대입구(관악구청),50368,49515
38,20220706,2호선,봉천,25786,23999
39,20220706,2호선,신림,62114,59505
40,20220706,2호선,신대방,26919,26166
41,20220706,2호선,구로디지털단지,63973,63911
42,20220706,2호선,대림(구로구청),25172,25391
43,20220706,2호선,신도림,51477,51277
44,20220706,2호선,문래,24296,24839
45,20220706,2호선,영등포구청,23820,24497
46,20220706,2호선,당산,19240,23173
47,20220706,2호선,합정,32862,34780
48,20220706,2호선,홍대입구,60389,63726
49,20220706,2호선,신촌,38679,39151
50,20220706,2호선,이대,14583,15859
51,20220706,2호선,아현,11415,10991
52,20220706,2호선,충정로(경기대입구),10854,11605
53,20220706,2호선,용답,2906,2882
54,20220706,2호선,신답,1880,2099
55,20220706,2호선,신설동,3648,3529
56,20220706,2호선,도림천,1569,1696
57,20220706,2호선,양천구청,7434,7718
58,20220706,2호선,신정네거리,11115,11313
59,20220706,2호선,용두(동대문구청),2543,2555
60,20220706,3호선,지축,5653,5399
61,20220706,3호선,구파발,22705,22122
62,20220706,3호선,연신내,38455,36168
63,20220706,3호선,불광,17411,18734
64,20220706,3호선,녹번,16454,14974
65,20220706,3호선,홍제,18407,17386
66,20220706,3호선,무악재,4233,4226
67,20220706,3호선,독립문,7521,7774
68,20220706,3호선,경복궁(정부서울청사),22224,22662
69,20220706,3호선,안국,24699,24907
70,20220706,3호선,종로3가,11104,12405
71,20220706,3호선,을지로3가,11921,11951
72,20220706,3호선,충무로,1,0
73,20220706,3호선,동대입구,8036,8280
74,20220706,3호선,약수,13847,13368
75,20220706,3호선,금호,8440,7844
76,20220706,3호선,옥수,9377,9770
77,20220706,3호선,압구정,34441,36653
78,20220706,3호선,신사,30645,32044
79,20220706,3호선,잠원,5185,5080
80,20220706,3호선,고속터미널,43784,41578
81,20220706,3호선,교대(법원.검찰청),15812,10337
82,20220706,3호선,남부터미널(예술의전당),30973,31725
