,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220703,1호선,서울역,30495,29306
1,20220703,1호선,시청,8667,7876
2,20220703,1호선,종각,13478,11863
3,20220703,1호선,종로3가,15100,13302
4,20220703,1호선,종로5가,9935,9738
5,20220703,1호선,동대문,9549,9901
6,20220703,1호선,신설동,7876,7744
7,20220703,1호선,제기동,10278,10774
8,20220703,1호선,청량리(서울시립대입구),13164,13518
9,20220703,1호선,동묘앞,11108,11032
10,20220703,2호선,시청,6541,5309
11,20220703,2호선,을지로입구,17595,16838
12,20220703,2호선,을지로3가,9626,9272
13,20220703,2호선,을지로4가,3979,3743
14,20220703,2호선,동대문역사문화공원(DDP),8077,9810
15,20220703,2호선,신당,8271,8649
16,20220703,2호선,상왕십리,7342,7160
17,20220703,2호선,왕십리(성동구청),9877,8946
18,20220703,2호선,한양대,2574,2894
19,20220703,2호선,뚝섬,10244,10445
20,20220703,2호선,성수,15568,17496
21,20220703,2호선,건대입구,26352,28436
22,20220703,2호선,구의(광진구청),11486,11457
23,20220703,2호선,강변(동서울터미널),24902,23043
24,20220703,2호선,잠실나루,5829,5746
25,20220703,2호선,잠실(송파구청),55185,52108
26,20220703,2호선,잠실새내,12952,13337
27,20220703,2호선,종합운동장,21023,23317
28,20220703,2호선,삼성(무역센터),25839,25033
29,20220703,2호선,선릉,13605,11899
30,20220703,2호선,역삼,11394,12386
31,20220703,2호선,강남,36350,34618
32,20220703,2호선,교대(법원.검찰청),11212,12453
33,20220703,2호선,서초,13942,12601
34,20220703,2호선,방배,7129,7671
35,20220703,2호선,사당,23937,26139
36,20220703,2호선,낙성대(강감찬),16117,16684
37,20220703,2호선,서울대입구(관악구청),26903,28213
38,20220703,2호선,봉천,13028,12636
39,20220703,2호선,신림,37194,36316
40,20220703,2호선,신대방,15590,15443
41,20220703,2호선,구로디지털단지,25187,24785
42,20220703,2호선,대림(구로구청),15768,16129
43,20220703,2호선,신도림,29729,30164
44,20220703,2호선,문래,8354,8712
45,20220703,2호선,영등포구청,8135,8399
46,20220703,2호선,당산,8442,9202
47,20220703,2호선,합정,20624,21870
48,20220703,2호선,홍대입구,53743,53432
49,20220703,2호선,신촌,24995,24173
50,20220703,2호선,이대,7733,8326
51,20220703,2호선,아현,5628,5528
52,20220703,2호선,충정로(경기대입구),3473,3752
53,20220703,2호선,용답,1713,1640
54,20220703,2호선,신답,819,928
55,20220703,2호선,신설동,3101,3142
56,20220703,2호선,도림천,478,464
57,20220703,2호선,양천구청,3401,3527
58,20220703,2호선,신정네거리,5669,5605
59,20220703,2호선,용두(동대문구청),1173,1160
60,20220703,3호선,지축,2613,2396
61,20220703,3호선,구파발,12753,13288
62,20220703,3호선,연신내,21977,20703
63,20220703,3호선,불광,10018,11592
64,20220703,3호선,녹번,7657,6810
65,20220703,3호선,홍제,9676,9166
66,20220703,3호선,무악재,1923,2037
67,20220703,3호선,독립문,4423,4587
68,20220703,3호선,경복궁(정부서울청사),15107,16676
69,20220703,3호선,안국,12360,12063
70,20220703,3호선,종로3가,4248,5440
71,20220703,3호선,을지로3가,3965,3590
72,20220703,3호선,동대입구,7525,8115
73,20220703,3호선,약수,7031,6814
74,20220703,3호선,금호,4325,4184
75,20220703,3호선,옥수,4994,5279
76,20220703,3호선,압구정,15016,15293
77,20220703,3호선,신사,13717,14053
78,20220703,3호선,잠원,2474,2431
79,20220703,3호선,고속터미널,46380,43634
80,20220703,3호선,교대(법원.검찰청),4706,2862
81,20220703,3호선,남부터미널(예술의전당),15931,16316
82,20220703,3호선,양재(서초구청),13463,15444
83,20220703,3호선,매봉,4439,4497
84,20220703,3호선,도곡,1929,2014
85,20220703,3호선,대치,5419,4983
86,20220703,3호선,학여울,1380,1465
87,20220703,3호선,대청,4215,4168
88,20220703,3호선,일원,3849,4065
89,20220703,3호선,수서,11027,10687
90,20220703,3호선,가락시장,3973,4150
91,20220703,3호선,경찰병원,2832,2924
92,20220703,3호선,오금,2813,2821
93,20220703,4호선,당고개,6032,5766
94,20220703,4호선,상계,10470,9627
95,20220703,4호선,노원,12148,12922
96,20220703,4호선,창동,15336,16092
97,20220703,4호선,쌍문,16181,14709
98,20220703,4호선,수유(강북구청),20753,19955
