,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220725,1호선,서울역,47357,45890
1,20220725,1호선,시청,22878,23486
2,20220725,1호선,종각,37963,37313
3,20220725,1호선,종로3가,26087,24172
4,20220725,1호선,종로5가,23312,23141
5,20220725,1호선,동대문,10791,10578
6,20220725,1호선,신설동,13674,13441
7,20220725,1호선,제기동,17492,17862
8,20220725,1호선,청량리(서울시립대입구),19826,19774
9,20220725,1호선,동묘앞,7575,7862
10,20220725,2호선,시청,23714,23159
11,20220725,2호선,을지로입구,42324,43247
12,20220725,2호선,을지로3가,24361,24678
13,20220725,2호선,을지로4가,13909,13833
14,20220725,2호선,동대문역사문화공원(DDP),12332,14015
15,20220725,2호선,신당,13949,14176
16,20220725,2호선,상왕십리,14262,13733
17,20220725,2호선,왕십리(성동구청),15250,12947
18,20220725,2호선,한양대,7153,7624
19,20220725,2호선,뚝섬,22609,24713
20,20220725,2호선,성수,38410,41884
21,20220725,2호선,건대입구,33958,36693
22,20220725,2호선,구의(광진구청),23593,23247
23,20220725,2호선,강변(동서울터미널),32495,30776
24,20220725,2호선,잠실나루,14621,14494
25,20220725,2호선,잠실(송파구청),74923,75269
26,20220725,2호선,잠실새내,21506,21395
27,20220725,2호선,종합운동장,7009,7546
28,20220725,2호선,삼성(무역센터),54255,54997
29,20220725,2호선,선릉,61048,53881
30,20220725,2호선,역삼,55380,62902
31,20220725,2호선,강남,86647,83739
32,20220725,2호선,교대(법원.검찰청),34021,38276
33,20220725,2호선,서초,22016,21475
34,20220725,2호선,방배,15764,16579
35,20220725,2호선,사당,37102,40499
36,20220725,2호선,낙성대(강감찬),27170,26872
37,20220725,2호선,서울대입구(관악구청),47131,46708
38,20220725,2호선,봉천,24431,23021
39,20220725,2호선,신림,58023,55498
40,20220725,2호선,신대방,25596,24736
41,20220725,2호선,구로디지털단지,60745,60949
42,20220725,2호선,대림(구로구청),24297,24677
43,20220725,2호선,신도림,47391,46647
44,20220725,2호선,문래,22422,23038
45,20220725,2호선,영등포구청,22372,23165
46,20220725,2호선,당산,17786,21240
47,20220725,2호선,합정,30485,32956
48,20220725,2호선,홍대입구,58162,61659
49,20220725,2호선,신촌,33177,33732
50,20220725,2호선,이대,13362,14398
51,20220725,2호선,아현,10405,9948
52,20220725,2호선,충정로(경기대입구),10247,10818
53,20220725,2호선,용답,2631,2551
54,20220725,2호선,신답,1696,1932
55,20220725,2호선,신설동,3373,3325
56,20220725,2호선,도림천,1475,1526
57,20220725,2호선,양천구청,6870,7162
58,20220725,2호선,신정네거리,10396,10588
59,20220725,2호선,용두(동대문구청),2373,2342
60,20220725,3호선,지축,5380,5100
61,20220725,3호선,구파발,21530,20905
62,20220725,3호선,연신내,36359,34187
63,20220725,3호선,불광,16190,17336
64,20220725,3호선,녹번,15749,14082
65,20220725,3호선,홍제,17356,16256
66,20220725,3호선,무악재,4063,3906
67,20220725,3호선,독립문,6671,6658
68,20220725,3호선,경복궁(정부서울청사),20833,21417
69,20220725,3호선,안국,22291,22333
70,20220725,3호선,종로3가,10219,12057
71,20220725,3호선,을지로3가,10975,11155
72,20220725,3호선,충무로,3,0
73,20220725,3호선,동대입구,6996,7703
74,20220725,3호선,약수,12786,12369
75,20220725,3호선,금호,7656,7085
76,20220725,3호선,옥수,8785,9013
77,20220725,3호선,압구정,30931,33209
78,20220725,3호선,신사,29317,30811
79,20220725,3호선,잠원,4778,4641
80,20220725,3호선,고속터미널,43682,41365
81,20220725,3호선,교대(법원.검찰청),14433,9722
82,20220725,3호선,남부터미널(예술의전당),29179,29517
83,20220725,3호선,양재(서초구청),36662,40641
84,20220725,3호선,매봉,12635,12073
85,20220725,3호선,도곡,5260,5163
86,20220725,3호선,대치,12305,12053
87,20220725,3호선,학여울,1693,1685
88,20220725,3호선,대청,9926,9258
89,20220725,3호선,일원,10694,10360
90,20220725,3호선,수서,16967,17374
91,20220725,3호선,가락시장,9128,8852
92,20220725,3호선,경찰병원,7521,7484
93,20220725,3호선,오금,6202,5641
94,20220725,4호선,당고개,9197,8095
95,20220725,4호선,상계,18569,17258
96,20220725,4호선,노원,18208,20951
97,20220725,4호선,창동,25114,26586
98,20220725,4호선,쌍문,28730,26713
99,20220725,4호선,수유(강북구청),33399,33328
100,20220725,4호선,미아(서울사이버대학),14570,14142
101,20220725,4호선,미아사거리,26632,26083
102,20220725,4호선,길음,20344,19791
103,20220725,4호선,성신여대입구(돈암),19150,18586
104,20220725,4호선,한성대입구(삼선교),12430,12150
105,20220725,4호선,혜화,30888,30948
106,20220725,4호선,동대문,21619,21898
107,20220725,4호선,동대문역사문화공원(DDP),15969,14147
108,20220725,4호선,충무로,25704,27065
109,20220725,4호선,명동,20530,20839
110,20220725,4호선,회현(남대문시장),23093,24290
111,20220725,4호선,서울역,11787,18094
112,20220725,4호선,숙대입구(갈월),12407,12118
113,20220725,4호선,삼각지,4992,5448
114,20220725,4호선,신용산,17675,18611
115,20220725,4호선,이촌(국립중앙박물관),8703,9441
116,20220725,4호선,동작(현충원),1364,1520
117,20220725,4호선,총신대입구(이수),18815,20546
118,20220725,4호선,사당,24669,20754
119,20220725,4호선,남태령,1257,1031
120,20220725,5호선,방화,6728,6346
121,20220725,5호선,개화산,5767,5482
122,20220725,5호선,김포공항,7819,7553
123,20220725,5호선,송정,6619,6135
124,20220725,5호선,마곡,11106,11099
125,20220725,5호선,발산,20764,21721
126,20220725,5호선,우장산,14231,14194
127,20220725,5호선,화곡,28917,27051
128,20220725,5호선,까치산,29003,27602
129,20220725,5호선,신정(은행정),14003,11269
130,20220725,5호선,목동,16750,17898
131,20220725,5호선,오목교(목동운동장앞),20716,21937
132,20220725,5호선,양평,7488,7575
133,20220725,5호선,영등포구청,4007,4215
134,20220725,5호선,영등포시장,10045,10360
135,20220725,5호선,신길,4358,4578
136,20220725,5호선,여의도,29485,31756
137,20220725,5호선,여의나루,12888,14244
138,20220725,5호선,마포,14572,14904
139,20220725,5호선,공덕,14702,15421
140,20220725,5호선,애오개,6816,6804
141,20220725,5호선,충정로(경기대입구),4702,4712
142,20220725,5호선,서대문,19838,20279
143,20220725,5호선,광화문(세종문화회관),30334,31814
144,20220725,5호선,종로3가,12960,12614
145,20220725,5호선,을지로4가,6348,6424
146,20220725,5호선,동대문역사문화공원(DDP),3364,3839
147,20220725,5호선,청구,3970,3587
148,20220725,5호선,신금호,6204,6508
149,20220725,5호선,행당,8022,7131
150,20220725,5호선,왕십리(성동구청),4302,4916
151,20220725,5호선,마장,5598,5164
152,20220725,5호선,답십리,16076,14624
153,20220725,5호선,장한평,18670,18501
154,20220725,5호선,군자(능동),10916,12065
155,20220725,5호선,아차산(어린이대공원후문),13635,13303
156,20220725,5호선,광나루(장신대),12837,11639
157,20220725,5호선,천호(풍납토성),18015,18231
158,20220725,5호선,강동,18629,17909
159,20220725,5호선,길동,8261,8530
160,20220725,5호선,굽은다리(강동구민회관앞),9715,9392
161,20220725,5호선,명일,8391,8786
162,20220725,5호선,고덕,9566,9648
163,20220725,5호선,상일동,15174,14022
164,20220725,5호선,둔촌동,8063,8192
165,20220725,5호선,올림픽공원(한국체대),4156,3486
166,20220725,5호선,방이,7070,7419
167,20220725,5호선,오금,3717,3709
168,20220725,5호선,개롱,6661,6762
169,20220725,5호선,거여,10023,9665
170,20220725,5호선,마천,7281,6881
171,20220725,5호선,강일,4572,4444
172,20220725,5호선,미사,16279,16408
173,20220725,5호선,하남풍산,4215,4217
174,20220725,5호선,하남시청(덕풍·신장),7004,6678
175,20220725,5호선,하남검단산,5866,5532
176,20220725,6호선,응암,17575,17648
177,20220725,6호선,역촌,3890,4072
178,20220725,6호선,불광,4572,4499
179,20220725,6호선,독바위,2788,2909
180,20220725,6호선,구산,7674,5971
181,20220725,6호선,새절(신사),12413,11482
182,20220725,6호선,증산(명지대앞),10012,9908
183,20220725,6호선,디지털미디어시티,14536,16118
184,20220725,6호선,월드컵경기장(성산),4371,4609
185,20220725,6호선,마포구청,14357,13069
186,20220725,6호선,망원,13564,14545
187,20220725,6호선,합정,13027,12737
188,20220725,6호선,상수,8348,9347
189,20220725,6호선,광흥창(서강),9373,9017
190,20220725,6호선,대흥(서강대앞),8391,8519
191,20220725,6호선,공덕,18934,18374
192,20220725,6호선,효창공원앞,7020,6235
193,20220725,6호선,삼각지,6476,5710
194,20220725,6호선,녹사평(용산구청),4570,4525
195,20220725,6호선,이태원,9898,10297
196,20220725,6호선,한강진,7020,8092
197,20220725,6호선,버티고개,2135,2108
198,20220725,6호선,약수,3676,3689
199,20220725,6호선,청구,3636,3863
200,20220725,6호선,신당,7551,8237
201,20220725,6호선,동묘앞,7852,8168
202,20220725,6호선,창신,3407,2734
203,20220725,6호선,보문,7451,6669
204,20220725,6호선,안암(고대병원앞),10454,10627
205,20220725,6호선,고려대(종암),7903,7517
206,20220725,6호선,월곡(동덕여대),11743,11554
207,20220725,6호선,상월곡(한국과학기술연구원),6095,5449
208,20220725,6호선,돌곶이,9839,9230
209,20220725,6호선,석계,11994,12542
210,20220725,6호선,태릉입구,5421,5781
211,20220725,6호선,화랑대(서울여대입구),11224,8661
212,20220725,6호선,봉화산(서울의료원),8988,8475
213,20220725,6호선,신내,1,0
214,20220725,7호선,장암,2459,938
215,20220725,7호선,도봉산,9096,10168
216,20220725,7호선,수락산,12775,12789
217,20220725,7호선,마들,13180,12235
218,20220725,7호선,노원,20662,21648
219,20220725,7호선,중계,14073,12545
220,20220725,7호선,하계,17290,15993
221,20220725,7호선,공릉(서울과학기술대),11474,11514
222,20220725,7호선,태릉입구,8485,7944
223,20220725,7호선,먹골,10209,10154
224,20220725,7호선,중화,10871,10653
225,20220725,7호선,상봉(시외버스터미널),16779,15932
226,20220725,7호선,면목,15095,14717
227,20220725,7호선,사가정,15942,15754
228,20220725,7호선,용마산(용마폭포공원),5999,5840
229,20220725,7호선,중곡,10693,10217
230,20220725,7호선,군자(능동),15014,11894
231,20220725,7호선,어린이대공원(세종대),12377,12475
232,20220725,7호선,건대입구,12424,12996
233,20220725,7호선,뚝섬유원지,9779,9292
234,20220725,7호선,청담,19902,22106
235,20220725,7호선,강남구청,16677,18357
236,20220725,7호선,학동,24796,26190
237,20220725,7호선,논현,19482,20608
238,20220725,7호선,반포,5872,5862
239,20220725,7호선,고속터미널,17168,14031
240,20220725,7호선,내방,14937,15159
241,20220725,7호선,이수,16062,15719
242,20220725,7호선,남성,11090,10404
243,20220725,7호선,숭실대입구(살피재),11833,11962
244,20220725,7호선,상도,10816,10495
245,20220725,7호선,장승배기,9633,9399
246,20220725,7호선,신대방삼거리,15448,14800
247,20220725,7호선,보라매,7754,7972
248,20220725,7호선,신풍,11914,11300
249,20220725,7호선,대림(구로구청),8085,8106
