,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220709,1호선,서울역,36244,36601
1,20220709,1호선,시청,12202,12690
2,20220709,1호선,종각,21311,20733
3,20220709,1호선,종로3가,23940,22485
4,20220709,1호선,종로5가,19037,19497
5,20220709,1호선,동대문,10370,10191
6,20220709,1호선,신설동,10313,9609
7,20220709,1호선,제기동,15780,16039
8,20220709,1호선,청량리(서울시립대입구),18566,19175
9,20220709,1호선,동묘앞,11335,11625
10,20220709,2호선,시청,10136,8999
11,20220709,2호선,을지로입구,24099,24656
12,20220709,2호선,을지로3가,11839,12351
13,20220709,2호선,을지로4가,7644,7797
14,20220709,2호선,동대문역사문화공원(DDP),11282,13037
15,20220709,2호선,신당,11463,11622
16,20220709,2호선,상왕십리,10300,9409
17,20220709,2호선,왕십리(성동구청),13957,12393
18,20220709,2호선,한양대,4461,4573
19,20220709,2호선,뚝섬,14725,14964
20,20220709,2호선,성수,22054,25522
21,20220709,2호선,건대입구,36051,40578
22,20220709,2호선,구의(광진구청),17246,16390
23,20220709,2호선,강변(동서울터미널),30479,30717
24,20220709,2호선,잠실나루,7844,7522
25,20220709,2호선,잠실(송파구청),74778,72054
26,20220709,2호선,잠실새내,18905,19710
27,20220709,2호선,종합운동장,14476,16087
28,20220709,2호선,삼성(무역센터),43193,42350
29,20220709,2호선,선릉,26566,23181
30,20220709,2호선,역삼,19035,20596
31,20220709,2호선,강남,63995,64281
32,20220709,2호선,교대(법원.검찰청),18757,21480
33,20220709,2호선,서초,12306,9873
34,20220709,2호선,방배,10400,10641
35,20220709,2호선,사당,36051,40814
36,20220709,2호선,낙성대(강감찬),22801,20606
37,20220709,2호선,서울대입구(관악구청),39005,36886
38,20220709,2호선,봉천,18563,16449
39,20220709,2호선,신림,49999,47700
40,20220709,2호선,신대방,20623,19270
41,20220709,2호선,구로디지털단지,36307,35114
42,20220709,2호선,대림(구로구청),18634,19416
43,20220709,2호선,신도림,41420,42037
44,20220709,2호선,문래,13490,14609
45,20220709,2호선,영등포구청,12710,13192
46,20220709,2호선,당산,12679,13594
47,20220709,2호선,합정,29136,33589
48,20220709,2호선,홍대입구,73994,83089
49,20220709,2호선,신촌,33758,34451
50,20220709,2호선,이대,10733,10954
51,20220709,2호선,아현,7862,7142
52,20220709,2호선,충정로(경기대입구),5835,6062
53,20220709,2호선,용답,2244,2007
54,20220709,2호선,신답,1104,1154
55,20220709,2호선,신설동,3456,3358
56,20220709,2호선,도림천,853,809
57,20220709,2호선,양천구청,4780,4615
58,20220709,2호선,신정네거리,8194,8116
59,20220709,2호선,용두(동대문구청),1791,1671
60,20220709,3호선,지축,3853,3607
61,20220709,3호선,구파발,17343,17489
62,20220709,3호선,연신내,30910,28611
63,20220709,3호선,불광,13581,15065
64,20220709,3호선,녹번,11323,9439
65,20220709,3호선,홍제,13892,12590
66,20220709,3호선,무악재,2843,2840
67,20220709,3호선,독립문,5881,6029
68,20220709,3호선,경복궁(정부서울청사),18270,20546
69,20220709,3호선,안국,16790,18199
70,20220709,3호선,종로3가,6371,9173
71,20220709,3호선,을지로3가,5479,5834
72,20220709,3호선,동대입구,6183,6986
73,20220709,3호선,약수,9489,8807
74,20220709,3호선,금호,5963,5275
75,20220709,3호선,옥수,7442,7389
76,20220709,3호선,압구정,26271,27897
77,20220709,3호선,신사,24746,26687
78,20220709,3호선,잠원,3660,3461
79,20220709,3호선,고속터미널,56574,56214
80,20220709,3호선,교대(법원.검찰청),7500,4649
81,20220709,3호선,남부터미널(예술의전당),22342,21880
82,20220709,3호선,양재(서초구청),20827,22872
83,20220709,3호선,매봉,6639,6385
84,20220709,3호선,도곡,3410,3366
85,20220709,3호선,대치,9965,8987
86,20220709,3호선,학여울,2776,2831
87,20220709,3호선,대청,6173,5620
88,20220709,3호선,일원,5290,5252
89,20220709,3호선,수서,14417,14120
90,20220709,3호선,가락시장,6479,6012
91,20220709,3호선,경찰병원,4315,4133
92,20220709,3호선,오금,4117,3667
93,20220709,4호선,당고개,8157,7364
94,20220709,4호선,상계,14611,13341
95,20220709,4호선,노원,16929,19058
96,20220709,4호선,창동,20659,21660
97,20220709,4호선,쌍문,22514,19614
98,20220709,4호선,수유(강북구청),27863,27467
99,20220709,4호선,미아(서울사이버대학),11217,10317
100,20220709,4호선,미아사거리,23570,22114
101,20220709,4호선,길음,15926,14679
102,20220709,4호선,성신여대입구(돈암),17449,16633
103,20220709,4호선,한성대입구(삼선교),10702,10203
104,20220709,4호선,혜화,30220,32190
105,20220709,4호선,동대문,14953,15555
106,20220709,4호선,동대문역사문화공원(DDP),12334,10665
107,20220709,4호선,충무로,13034,14664
108,20220709,4호선,명동,16468,18960
109,20220709,4호선,회현(남대문시장),19193,20249
110,20220709,4호선,서울역,6506,15647
111,20220709,4호선,숙대입구(갈월),10141,9669
112,20220709,4호선,삼각지,3906,5110
113,20220709,4호선,신용산,12864,14074
114,20220709,4호선,이촌(국립중앙박물관),8614,9422
115,20220709,4호선,동작(현충원),1358,1366
116,20220709,4호선,총신대입구(이수),15580,16723
117,20220709,4호선,사당,24411,21790
118,20220709,4호선,남태령,1265,785
119,20220709,5호선,방화,4969,4705
120,20220709,5호선,개화산,3997,3754
121,20220709,5호선,김포공항,8735,8904
122,20220709,5호선,송정,5283,5054
123,20220709,5호선,마곡,5932,6114
124,20220709,5호선,발산,13825,15253
125,20220709,5호선,우장산,10632,10349
126,20220709,5호선,화곡,21408,19257
127,20220709,5호선,까치산,22276,20489
128,20220709,5호선,신정(은행정),9632,7974
129,20220709,5호선,목동,11875,11753
130,20220709,5호선,오목교(목동운동장앞),17750,18272
131,20220709,5호선,양평,4009,3656
132,20220709,5호선,영등포구청,2188,1962
133,20220709,5호선,영등포시장,8607,8812
134,20220709,5호선,신길,2890,2778
135,20220709,5호선,여의도,12870,13661
136,20220709,5호선,여의나루,14470,16494
137,20220709,5호선,마포,7969,8117
138,20220709,5호선,공덕,7667,7783
139,20220709,5호선,애오개,3920,3803
140,20220709,5호선,충정로(경기대입구),2117,1901
141,20220709,5호선,서대문,7959,7557
142,20220709,5호선,광화문(세종문화회관),17207,18073
143,20220709,5호선,종로3가,12954,13305
144,20220709,5호선,을지로4가,3451,3814
145,20220709,5호선,동대문역사문화공원(DDP),1085,1327
146,20220709,5호선,청구,2712,2425
147,20220709,5호선,신금호,4388,4469
148,20220709,5호선,행당,6053,5057
149,20220709,5호선,왕십리(성동구청),3639,4796
150,20220709,5호선,마장,3909,3728
151,20220709,5호선,답십리,10848,9615
152,20220709,5호선,장한평,12054,11555
153,20220709,5호선,군자(능동),8677,9795
154,20220709,5호선,아차산(어린이대공원후문),12356,11614
155,20220709,5호선,광나루(장신대),11603,10833
156,20220709,5호선,천호(풍납토성),18560,17645
157,20220709,5호선,강동,13757,12843
158,20220709,5호선,길동,6479,6550
159,20220709,5호선,굽은다리(강동구민회관앞),8095,7675
160,20220709,5호선,명일,6700,6583
161,20220709,5호선,고덕,6868,6661
162,20220709,5호선,상일동,10020,9199
163,20220709,5호선,둔촌동,5994,5971
164,20220709,5호선,올림픽공원(한국체대),3338,2701
165,20220709,5호선,방이,5256,5200
166,20220709,5호선,오금,2231,2095
167,20220709,5호선,개롱,4313,4377
168,20220709,5호선,거여,7150,6541
169,20220709,5호선,마천,4932,5001
170,20220709,5호선,강일,3437,3061
171,20220709,5호선,미사,13050,13187
172,20220709,5호선,하남풍산,3224,3169
173,20220709,5호선,하남시청(덕풍·신장),6278,5895
174,20220709,5호선,하남검단산,6206,6010
175,20220709,6호선,응암,13321,12884
176,20220709,6호선,역촌,2765,2927
177,20220709,6호선,불광,4144,3707
178,20220709,6호선,독바위,2176,2248
