,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220723,1호선,서울역,34747,35058
1,20220723,1호선,시청,11888,12330
2,20220723,1호선,종각,21197,20018
3,20220723,1호선,종로3가,22757,22632
4,20220723,1호선,종로5가,20142,19348
5,20220723,1호선,동대문,9940,10067
6,20220723,1호선,신설동,9726,9317
7,20220723,1호선,제기동,15421,15760
8,20220723,1호선,청량리(서울시립대입구),18301,18671
9,20220723,1호선,동묘앞,10914,11273
10,20220723,2호선,시청,9853,8707
11,20220723,2호선,을지로입구,22406,22552
12,20220723,2호선,을지로3가,11220,11441
13,20220723,2호선,을지로4가,7694,8018
14,20220723,2호선,동대문역사문화공원(DDP),10783,12394
15,20220723,2호선,신당,11174,11775
16,20220723,2호선,상왕십리,9801,9035
17,20220723,2호선,왕십리(성동구청),13114,11496
18,20220723,2호선,한양대,3681,3844
19,20220723,2호선,뚝섬,13799,14173
20,20220723,2호선,성수,22930,25364
21,20220723,2호선,건대입구,33384,36636
22,20220723,2호선,구의(광진구청),16317,15676
23,20220723,2호선,강변(동서울터미널),28241,28309
24,20220723,2호선,잠실나루,7705,7615
25,20220723,2호선,잠실(송파구청),67141,64689
26,20220723,2호선,잠실새내,17474,18074
27,20220723,2호선,종합운동장,8429,9664
28,20220723,2호선,삼성(무역센터),37647,35990
29,20220723,2호선,선릉,23834,21248
30,20220723,2호선,역삼,17879,19361
31,20220723,2호선,강남,59296,58483
32,20220723,2호선,교대(법원.검찰청),17676,19774
33,20220723,2호선,서초,11263,9648
34,20220723,2호선,방배,9290,9855
35,20220723,2호선,사당,32287,35539
36,20220723,2호선,낙성대(강감찬),21348,19536
37,20220723,2호선,서울대입구(관악구청),36665,35121
38,20220723,2호선,봉천,17519,15833
39,20220723,2호선,신림,47152,44831
40,20220723,2호선,신대방,19545,18625
41,20220723,2호선,구로디지털단지,34141,33594
42,20220723,2호선,대림(구로구청),18362,19107
43,20220723,2호선,신도림,38277,38307
44,20220723,2호선,문래,12280,13011
45,20220723,2호선,영등포구청,11400,11766
46,20220723,2호선,당산,11835,12793
47,20220723,2호선,합정,29829,34842
48,20220723,2호선,홍대입구,69086,75518
49,20220723,2호선,신촌,32163,32120
50,20220723,2호선,이대,10189,10643
51,20220723,2호선,아현,7548,7003
52,20220723,2호선,충정로(경기대입구),5468,5863
53,20220723,2호선,용답,2103,1921
54,20220723,2호선,신답,1130,1150
55,20220723,2호선,신설동,3795,3555
56,20220723,2호선,도림천,806,803
57,20220723,2호선,양천구청,4451,4448
58,20220723,2호선,신정네거리,7592,7617
59,20220723,2호선,용두(동대문구청),1714,1693
60,20220723,3호선,지축,3635,3246
61,20220723,3호선,구파발,15953,16227
62,20220723,3호선,연신내,29251,27228
63,20220723,3호선,불광,12729,14158
64,20220723,3호선,녹번,10248,8968
65,20220723,3호선,홍제,13009,12234
66,20220723,3호선,무악재,2711,2778
67,20220723,3호선,독립문,5902,5806
68,20220723,3호선,경복궁(정부서울청사),17497,19019
69,20220723,3호선,안국,17252,17738
70,20220723,3호선,종로3가,6402,8746
71,20220723,3호선,을지로3가,5315,5403
72,20220723,3호선,충무로,5,0
73,20220723,3호선,동대입구,6130,6842
74,20220723,3호선,약수,8883,8331
75,20220723,3호선,금호,5795,5198
76,20220723,3호선,옥수,6720,6774
77,20220723,3호선,압구정,25627,27401
78,20220723,3호선,신사,23296,24588
79,20220723,3호선,잠원,3583,3523
80,20220723,3호선,고속터미널,50934,51894
81,20220723,3호선,교대(법원.검찰청),7284,4642
82,20220723,3호선,남부터미널(예술의전당),21214,20993
83,20220723,3호선,양재(서초구청),18836,20439
84,20220723,3호선,매봉,6111,5990
85,20220723,3호선,도곡,3191,3203
86,20220723,3호선,대치,11196,9843
87,20220723,3호선,학여울,1394,1369
88,20220723,3호선,대청,5818,5357
89,20220723,3호선,일원,5365,5226
90,20220723,3호선,수서,13528,13719
91,20220723,3호선,가락시장,5938,5663
92,20220723,3호선,경찰병원,4020,3889
93,20220723,3호선,오금,3769,3560
94,20220723,4호선,당고개,7568,7007
95,20220723,4호선,상계,13917,12805
96,20220723,4호선,노원,15679,17534
97,20220723,4호선,창동,19836,20973
98,20220723,4호선,쌍문,21250,18818
99,20220723,4호선,수유(강북구청),26270,25770
100,20220723,4호선,미아(서울사이버대학),10789,9996
101,20220723,4호선,미아사거리,21373,20407
102,20220723,4호선,길음,14648,13945
103,20220723,4호선,성신여대입구(돈암),16417,15360
104,20220723,4호선,한성대입구(삼선교),9922,9633
105,20220723,4호선,혜화,30360,31081
106,20220723,4호선,동대문,13779,14140
107,20220723,4호선,동대문역사문화공원(DDP),12062,10565
108,20220723,4호선,충무로,12766,13950
109,20220723,4호선,명동,15446,17319
110,20220723,4호선,회현(남대문시장),18974,19508
111,20220723,4호선,서울역,6205,15369
112,20220723,4호선,숙대입구(갈월),9830,9480
113,20220723,4호선,삼각지,3901,4988
114,20220723,4호선,신용산,11692,13043
115,20220723,4호선,이촌(국립중앙박물관),8849,9348
116,20220723,4호선,동작(현충원),1131,1236
117,20220723,4호선,총신대입구(이수),14815,15786
118,20220723,4호선,사당,21856,19465
119,20220723,4호선,남태령,1134,737
120,20220723,5호선,방화,4886,4595
121,20220723,5호선,개화산,3837,3627
122,20220723,5호선,김포공항,7312,7671
123,20220723,5호선,송정,4977,4639
124,20220723,5호선,마곡,5357,5515
125,20220723,5호선,발산,12574,13526
126,20220723,5호선,우장산,9867,9718
127,20220723,5호선,화곡,20058,18286
128,20220723,5호선,까치산,20799,19337
129,20220723,5호선,신정(은행정),9002,7603
130,20220723,5호선,목동,11130,11038
131,20220723,5호선,오목교(목동운동장앞),15902,16219
132,20220723,5호선,양평,3699,3552
133,20220723,5호선,영등포구청,1916,1852
134,20220723,5호선,영등포시장,7532,7967
135,20220723,5호선,신길,2675,2792
136,20220723,5호선,여의도,11884,11747
137,20220723,5호선,여의나루,6614,9013
138,20220723,5호선,마포,7415,7596
139,20220723,5호선,공덕,6957,7132
140,20220723,5호선,애오개,3774,3758
141,20220723,5호선,충정로(경기대입구),1848,1745
142,20220723,5호선,서대문,7381,7186
143,20220723,5호선,광화문(세종문화회관),16412,16651
144,20220723,5호선,종로3가,13496,13139
145,20220723,5호선,을지로4가,3259,3589
146,20220723,5호선,동대문역사문화공원(DDP),1159,1495
147,20220723,5호선,청구,2411,2311
148,20220723,5호선,신금호,4028,4132
149,20220723,5호선,행당,5678,4931
150,20220723,5호선,왕십리(성동구청),3224,4200
151,20220723,5호선,마장,3707,3562
152,20220723,5호선,답십리,10202,9372
153,20220723,5호선,장한평,11195,11029
154,20220723,5호선,군자(능동),8284,9449
155,20220723,5호선,아차산(어린이대공원후문),11556,11170
156,20220723,5호선,광나루(장신대),10790,10472
157,20220723,5호선,천호(풍납토성),16477,15486
158,20220723,5호선,강동,12506,11933
159,20220723,5호선,길동,6114,6269
160,20220723,5호선,굽은다리(강동구민회관앞),7599,6970
161,20220723,5호선,명일,6189,6146
162,20220723,5호선,고덕,6483,6278
163,20220723,5호선,상일동,9284,8897
164,20220723,5호선,둔촌동,5875,5795
165,20220723,5호선,올림픽공원(한국체대),2839,2382
166,20220723,5호선,방이,5285,5120
167,20220723,5호선,오금,2243,2034
168,20220723,5호선,개롱,4083,4332
169,20220723,5호선,거여,6573,6204
170,20220723,5호선,마천,4776,4907
171,20220723,5호선,강일,3174,2908
172,20220723,5호선,미사,12332,12265
173,20220723,5호선,하남풍산,3013,2973
174,20220723,5호선,하남시청(덕풍·신장),5812,5335
175,20220723,5호선,하남검단산,5483,5306
176,20220723,6호선,응암,12725,12321
177,20220723,6호선,역촌,2746,2867
178,20220723,6호선,불광,3966,3407
179,20220723,6호선,독바위,2062,2302
180,20220723,6호선,구산,5461,4258
181,20220723,6호선,새절(신사),8774,8243
182,20220723,6호선,증산(명지대앞),7263,7159
183,20220723,6호선,디지털미디어시티,7451,7597
184,20220723,6호선,월드컵경기장(성산),4755,4748
185,20220723,6호선,마포구청,9408,8266
186,20220723,6호선,망원,12458,13512
187,20220723,6호선,합정,13451,12491
188,20220723,6호선,상수,8998,11119
189,20220723,6호선,광흥창(서강),5331,4954
190,20220723,6호선,대흥(서강대앞),5987,5970
191,20220723,6호선,공덕,10188,9675
