,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220704,1호선,서울역,47157,46887
1,20220704,1호선,시청,23939,24804
2,20220704,1호선,종각,38812,38361
3,20220704,1호선,종로3가,26642,24736
4,20220704,1호선,종로5가,23157,23254
5,20220704,1호선,동대문,11145,10679
6,20220704,1호선,신설동,14370,13883
7,20220704,1호선,제기동,17095,17521
8,20220704,1호선,청량리(서울시립대입구),20091,19949
9,20220704,1호선,동묘앞,7504,7889
10,20220704,2호선,시청,24829,24287
11,20220704,2호선,을지로입구,43825,43803
12,20220704,2호선,을지로3가,24607,24920
13,20220704,2호선,을지로4가,13716,13299
14,20220704,2호선,동대문역사문화공원(DDP),12515,14401
15,20220704,2호선,신당,14389,14737
16,20220704,2호선,상왕십리,14994,14620
17,20220704,2호선,왕십리(성동구청),16691,13731
18,20220704,2호선,한양대,9530,10261
19,20220704,2호선,뚝섬,22988,24737
20,20220704,2호선,성수,39636,42847
21,20220704,2호선,건대입구,34634,37249
22,20220704,2호선,구의(광진구청),24521,24202
23,20220704,2호선,강변(동서울터미널),32920,30893
24,20220704,2호선,잠실나루,15580,15099
25,20220704,2호선,잠실(송파구청),72101,72182
26,20220704,2호선,잠실새내,22420,22257
27,20220704,2호선,종합운동장,7478,7958
28,20220704,2호선,삼성(무역센터),55874,56787
29,20220704,2호선,선릉,63363,55409
30,20220704,2호선,역삼,58550,65646
31,20220704,2호선,강남,89871,86832
32,20220704,2호선,교대(법원.검찰청),35882,40535
33,20220704,2호선,서초,23522,22471
34,20220704,2호선,방배,16988,17681
35,20220704,2호선,사당,39060,42229
36,20220704,2호선,낙성대(강감찬),28516,27875
37,20220704,2호선,서울대입구(관악구청),48485,48332
38,20220704,2호선,봉천,25331,23676
39,20220704,2호선,신림,59693,57418
40,20220704,2호선,신대방,26254,25675
41,20220704,2호선,구로디지털단지,62902,62896
42,20220704,2호선,대림(구로구청),25035,25471
43,20220704,2호선,신도림,49103,48079
44,20220704,2호선,문래,23352,23904
45,20220704,2호선,영등포구청,23252,24178
46,20220704,2호선,당산,18513,22320
47,20220704,2호선,합정,31033,32842
48,20220704,2호선,홍대입구,57319,59963
49,20220704,2호선,신촌,37245,37850
50,20220704,2호선,이대,14511,15782
51,20220704,2호선,아현,10959,10462
52,20220704,2호선,충정로(경기대입구),10571,11264
53,20220704,2호선,용답,2890,2779
54,20220704,2호선,신답,1800,2058
55,20220704,2호선,신설동,3455,3370
56,20220704,2호선,도림천,1547,1639
57,20220704,2호선,양천구청,7403,7617
58,20220704,2호선,신정네거리,11253,11455
59,20220704,2호선,용두(동대문구청),2453,2520
60,20220704,3호선,지축,5523,5236
61,20220704,3호선,구파발,22310,21540
62,20220704,3호선,연신내,37562,35257
63,20220704,3호선,불광,16791,17877
64,20220704,3호선,녹번,16048,14451
65,20220704,3호선,홍제,18034,17287
66,20220704,3호선,무악재,4115,4047
67,20220704,3호선,독립문,7128,7316
68,20220704,3호선,경복궁(정부서울청사),21482,21851
69,20220704,3호선,안국,22949,23120
70,20220704,3호선,종로3가,10328,11924
71,20220704,3호선,을지로3가,11362,11542
72,20220704,3호선,충무로,4,0
73,20220704,3호선,동대입구,7692,8114
74,20220704,3호선,약수,13377,13013
75,20220704,3호선,금호,8256,7632
76,20220704,3호선,옥수,9229,9621
77,20220704,3호선,압구정,34052,36181
78,20220704,3호선,신사,29606,31364
79,20220704,3호선,잠원,5082,4845
80,20220704,3호선,고속터미널,43130,40879
81,20220704,3호선,교대(법원.검찰청),15457,10178
82,20220704,3호선,남부터미널(예술의전당),29997,30280
83,20220704,3호선,양재(서초구청),38965,42687
84,20220704,3호선,매봉,13688,13118
85,20220704,3호선,도곡,5883,5784
86,20220704,3호선,대치,11349,11496
87,20220704,3호선,학여울,1845,1901
88,20220704,3호선,대청,11029,10213
89,20220704,3호선,일원,11390,11017
90,20220704,3호선,수서,17814,18357
91,20220704,3호선,가락시장,9351,9050
92,20220704,3호선,경찰병원,7797,7892
93,20220704,3호선,오금,6666,5964
94,20220704,4호선,당고개,9256,8147
95,20220704,4호선,상계,19370,18502
96,20220704,4호선,노원,18343,20892
97,20220704,4호선,창동,25801,27279
98,20220704,4호선,쌍문,28377,27597
99,20220704,4호선,수유(강북구청),32697,33760
100,20220704,4호선,미아(서울사이버대학),14915,14773
101,20220704,4호선,미아사거리,27029,27149
102,20220704,4호선,길음,20644,21006
103,20220704,4호선,성신여대입구(돈암),19573,18919
104,20220704,4호선,한성대입구(삼선교),12917,12675
105,20220704,4호선,혜화,31121,30017
106,20220704,4호선,동대문,21096,21400
107,20220704,4호선,동대문역사문화공원(DDP),15642,13783
108,20220704,4호선,충무로,27180,28288
109,20220704,4호선,명동,20480,19943
110,20220704,4호선,회현(남대문시장),26031,26132
111,20220704,4호선,서울역,12096,17045
112,20220704,4호선,숙대입구(갈월),13449,12749
113,20220704,4호선,삼각지,4954,5576
114,20220704,4호선,신용산,17959,17926
115,20220704,4호선,이촌(국립중앙박물관),9221,10286
116,20220704,4호선,동작(현충원),1342,1438
117,20220704,4호선,총신대입구(이수),19150,20839
118,20220704,4호선,사당,26039,20998
119,20220704,4호선,남태령,1231,1138
120,20220704,5호선,방화,7279,6943
121,20220704,5호선,개화산,6109,5776
122,20220704,5호선,김포공항,7804,7675
123,20220704,5호선,송정,6954,6348
124,20220704,5호선,마곡,11758,11748
125,20220704,5호선,발산,22257,22760
126,20220704,5호선,우장산,15436,15159
127,20220704,5호선,화곡,29931,27979
128,20220704,5호선,까치산,30123,28846
129,20220704,5호선,신정(은행정),14795,12029
130,20220704,5호선,목동,17761,19036
131,20220704,5호선,오목교(목동운동장앞),22449,24058
132,20220704,5호선,양평,8108,8109
133,20220704,5호선,영등포구청,4258,4460
134,20220704,5호선,영등포시장,10454,10756
135,20220704,5호선,신길,4456,4716
136,20220704,5호선,여의도,31039,33108
137,20220704,5호선,여의나루,11382,12822
138,20220704,5호선,마포,15289,15581
139,20220704,5호선,공덕,15423,16172
140,20220704,5호선,애오개,6998,7042
141,20220704,5호선,충정로(경기대입구),4852,4866
142,20220704,5호선,서대문,21099,21310
143,20220704,5호선,광화문(세종문화회관),31329,33036
144,20220704,5호선,종로3가,12875,12547
145,20220704,5호선,을지로4가,6384,6425
146,20220704,5호선,동대문역사문화공원(DDP),3212,3786
147,20220704,5호선,청구,4090,3765
148,20220704,5호선,신금호,7010,7179
149,20220704,5호선,행당,8653,7748
150,20220704,5호선,왕십리(성동구청),4592,5219
151,20220704,5호선,마장,5908,5492
152,20220704,5호선,답십리,16622,15208
153,20220704,5호선,장한평,19300,19230
154,20220704,5호선,군자(능동),11209,12265
155,20220704,5호선,아차산(어린이대공원후문),14083,13734
156,20220704,5호선,광나루(장신대),13647,12561
157,20220704,5호선,천호(풍납토성),18616,18822
158,20220704,5호선,강동,19667,18952
159,20220704,5호선,길동,8617,8932
160,20220704,5호선,굽은다리(강동구민회관앞),10440,9967
161,20220704,5호선,명일,9524,9699
