,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220708,1호선,서울역,53055,52623
1,20220708,1호선,시청,25408,25658
2,20220708,1호선,종각,40341,40323
3,20220708,1호선,종로3가,28695,27060
4,20220708,1호선,종로5가,23758,24263
5,20220708,1호선,동대문,11418,9930
6,20220708,1호선,신설동,14755,14044
7,20220708,1호선,제기동,17661,17919
8,20220708,1호선,청량리(서울시립대입구),20840,20906
9,20220708,1호선,동묘앞,8251,8626
10,20220708,2호선,시청,25522,25145
11,20220708,2호선,을지로입구,44742,46530
12,20220708,2호선,을지로3가,25492,26494
13,20220708,2호선,을지로4가,13817,13887
14,20220708,2호선,동대문역사문화공원(DDP),13811,15189
15,20220708,2호선,신당,15134,15368
16,20220708,2호선,상왕십리,15531,14900
17,20220708,2호선,왕십리(성동구청),18021,15515
18,20220708,2호선,한양대,9161,9666
19,20220708,2호선,뚝섬,24458,26195
20,20220708,2호선,성수,40474,44913
21,20220708,2호선,건대입구,38776,43392
22,20220708,2호선,구의(광진구청),25392,24725
23,20220708,2호선,강변(동서울터미널),35438,35148
24,20220708,2호선,잠실나루,16068,15282
25,20220708,2호선,잠실(송파구청),81182,81096
26,20220708,2호선,잠실새내,24367,24923
27,20220708,2호선,종합운동장,13352,14616
28,20220708,2호선,삼성(무역센터),65316,65835
29,20220708,2호선,선릉,62845,55373
30,20220708,2호선,역삼,55656,63239
31,20220708,2호선,강남,96077,95228
32,20220708,2호선,교대(법원.검찰청),37640,43016
33,20220708,2호선,서초,23439,22373
34,20220708,2호선,방배,17509,18283
35,20220708,2호선,사당,43860,48382
36,20220708,2호선,낙성대(강감찬),30471,28015
37,20220708,2호선,서울대입구(관악구청),51707,49630
38,20220708,2호선,봉천,26036,23204
39,20220708,2호선,신림,63732,61459
40,20220708,2호선,신대방,27488,26254
41,20220708,2호선,구로디지털단지,64495,64085
42,20220708,2호선,대림(구로구청),25388,25957
43,20220708,2호선,신도림,52426,52173
44,20220708,2호선,문래,24072,24922
