,사용일자,호선명,역명,승차송승객수,하차총승객수
0,20220713,1호선,서울역,48276,45551
1,20220713,1호선,시청,24150,24239
2,20220713,1호선,종각,39552,38868
3,20220713,1호선,종로3가,22367,21122
4,20220713,1호선,종로5가,21593,21168
5,20220713,1호선,동대문,9763,9233
6,20220713,1호선,신설동,13155,13048
7,20220713,1호선,제기동,13686,13512
8,20220713,1호선,청량리(서울시립대입구),16803,16442
9,20220713,1호선,동묘앞,5631,5962
10,20220713,2호선,시청,26336,24523
11,20220713,2호선,을지로입구,43822,44698
12,20220713,2호선,을지로3가,25286,24691
13,20220713,2호선,을지로4가,13266,12983
14,20220713,2호선,동대문역사문화공원(DDP),12237,13886
15,20220713,2호선,신당,13598,14007
16,20220713,2호선,상왕십리,14958,14751
17,20220713,2호선,왕십리(성동구청),16680,13785
18,20220713,2호선,한양대,8975,9306
19,20220713,2호선,뚝섬,22929,24556
20,20220713,2호선,성수,39422,41952
21,20220713,2호선,건대입구,32402,34760
22,20220713,2호선,구의(광진구청),23687,23571
23,20220713,2호선,강변(동서울터미널),30041,27925
24,20220713,2호선,잠실나루,14717,14516
25,20220713,2호선,잠실(송파구청),71534,71272
26,20220713,2호선,잠실새내,21592,21707
27,20220713,2호선,종합운동장,7967,8275
28,20220713,2호선,삼성(무역센터),60648,60019
29,20220713,2호선,선릉,61391,54220
30,20220713,2호선,역삼,60531,65249
31,20220713,2호선,강남,86916,83856
32,20220713,2호선,교대(법원.검찰청),35473,40447
33,20220713,2호선,서초,23228,22279
34,20220713,2호선,방배,16832,17546
35,20220713,2호선,사당,37016,39980
36,20220713,2호선,낙성대(강감찬),27979,27198
37,20220713,2호선,서울대입구(관악구청),45988,45057
38,20220713,2호선,봉천,23654,22207
39,20220713,2호선,신림,57160,54823
40,20220713,2호선,신대방,25021,24833
41,20220713,2호선,구로디지털단지,60096,60622
42,20220713,2호선,대림(구로구청),23160,23580
43,20220713,2호선,신도림,47835,47346
44,20220713,2호선,문래,22591,23147
45,20220713,2호선,영등포구청,22676,23243
46,20220713,2호선,당산,17326,20880
47,20220713,2호선,합정,31217,33966
48,20220713,2호선,홍대입구,53885,57208
49,20220713,2호선,신촌,35425,36328
50,20220713,2호선,이대,13815,14745
51,20220713,2호선,아현,10515,10216
52,20220713,2호선,충정로(경기대입구),10852,11456
53,20220713,2호선,용답,2800,2761
54,20220713,2호선,신답,1734,2122
55,20220713,2호선,신설동,3786,3418
56,20220713,2호선,도림천,1612,1713
